Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Destin, FL
On 23 June 2018 at 0146 UTC(2146 EDT) an EPIRB was detected at 28 42.2N 086 15.5W, 96 NM south of Destin, FL. Coast Guard District 8 (CGD08) received a distress call from a passenger’s father indicating that the MISS VIRGINIA, with 9 people on board, needed assistance. CGD08 made contact with the MISS VIRGINIA and instructed the captain to activate the EPIRB. CGD08 launched a fixed-wing aircraft, helicopter, and Coast Guard Cutter (CGC) KINGFISHER to the SARSAT position, and issued an Urgent Marine Information Broadcast (UMIB). The aircraft and helicopter were first to arrive on scene and delivered dewatering pumps to the MISS VIRGINIA. Then a Good Samaritan vessel, BRACE YOURSELF, responded to the UMIB and arrived on scene, remaining until the CGC arrived. The CGC KINGFISHER transported the 9 passengers to safety and towed the MISS VIRGINIA to SEATOW for salvage. 
9 SARSAT RESCUES
",06/23/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.70333333,-86.25833333,9,"Home Port - Destin, FL","On 23 June 2018 at 0146 UTC(2146 EDT) an EPIRB was detected at 28 42.2N 086 15.5W, 96 NM south of Destin, FL. Coast Guard District 8 (CGD08) received a distress call from a passenger’s father indicating that the MISS VIRGINIA, with 9 people on board, needed assistance. CGD08 made contact with the MISS VIRGINIA and instructed the captain to activate the EPIRB. CGD08 launched a fixed-wing aircraft, helicopter, and Coast Guard Cutter (CGC) KINGFISHER to the SARSAT position, and issued an Urgent Marine Information Broadcast (UMIB). The aircraft and helicopter were first to arrive on scene and delivered dewatering pumps to the MISS VIRGINIA. Then a Good Samaritan vessel, BRACE YOURSELF, responded to the UMIB and arrived on scene, remaining until the CGC arrived. The CGC KINGFISHER transported the 9 passengers to safety and towed the MISS VIRGINIA to SEATOW for salvage. "
"Home Port - Highlands Ranch, CO
On 23 June 2018 at 1812 UTC (1412 EDT) a PLB was detected at 39 03.1N 106 29.5W, 11 miles west of Granite, CO. It was activated by the owner after he fell and lacerated his arm while mountain climbing. The Air Force Rescue Coordination Center received the alert and provided the location coordinates to first responders. They arrived on scene and assisted the hiker to the base of the mountain, where he was picked up by a friend for transport to a hospital. 
1 SARSAT RESCUE
",06/23/2018,PLB,T,PLB (Personal Locator Beacon),39.05166667,-106.4916667,1,"Home Port - Highlands Ranch, CO","On 23 June 2018 at 1812 UTC (1412 EDT) a PLB was detected at 39 03.1N 106 29.5W, 11 miles west of Granite, CO. It was activated by the owner after he fell and lacerated his arm while mountain climbing. The Air Force Rescue Coordination Center received the alert and provided the location coordinates to first responders. They arrived on scene and assisted the hiker to the base of the mountain, where he was picked up by a friend for transport to a hospital. "
"Home Port - Not Registered
On 24 June 2018 at 1838 UTC (1438 EDT) an EPIRB was detected at 29 48.5N 087 37.9W, 56 NM southeast of Mobile, AL. It was manually activated when a pleasure craft, with 6 persons on board, became disabled. Coast Guard District 8 (CGD08) received the alert and launched an MH-65 helicopter from Air Station New Orleans and a response boat from Station Pensacola. The helicopter located the vessel and remained on scene until the response boat arrived, took the vessel in tow and turned it over to commercial salvage. No report of injuries. 
6 SARSAT RESCUES
",06/24/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",29.80833333,-87.63166667,6,Home Port - Not Registered,"On 24 June 2018 at 1838 UTC (1438 EDT) an EPIRB was detected at 29 48.5N 087 37.9W, 56 NM southeast of Mobile, AL. It was manually activated when a pleasure craft, with 6 persons on board, became disabled. Coast Guard District 8 (CGD08) received the alert and launched an MH-65 helicopter from Air Station New Orleans and a response boat from Station Pensacola. The helicopter located the vessel and remained on scene until the response boat arrived, took the vessel in tow and turned it over to commercial salvage. No report of injuries. "
"Home Port - Great Britain
On 25 June 2018 at 1652 UTC (1252 EDT) a PLB was detected at 35 34.6N 43 30.4W, 1067 NM northeast of Bermuda. It was activated when a sailing vessel, with 2 people on board, became dismasted and disabled. Coast Guard District 5 received the alert and issued an Enhanced Group Call (EGC). The Good Samaritan vessel ABTAO responded to the EGC and located the disabled vessel. The ABTAO took both uninjured sailors aboard and transported them to their port of call in Florida. 
2 SARSAT RESCUES
",06/25/2018,PLB,M,PLB (Personal Locator Beacon),35.57666667,-43.50666667,2,"Home Port - St. Petersburg, FL","On 25 June 2018 at 1652 UTC (1252 EDT) a PLB was detected at 35 34.6N 43 30.4W, 1067 NM northeast of Bermuda. It was activated when a sailing vessel, with 2 people on board, became dismasted and disabled. Coast Guard District 5 received the alert and issued an Enhanced Group Call (EGC). The Good Samaritan vessel ABTAO responded to the EGC and located the disabled vessel. The ABTAO took both uninjured sailors aboard and transported them to their port of call in Florida. "
"Home Port - Gulf Breeze, FL
On 27 June 2018 at 1234 UTC (0824 EDT) a PLB was detected at 29 59.7N 87 08.4W, 20 NM south of Pensacola, FL. It was activated when an 18-foot pleasure boat, with 4 people on board, became disabled. Coast Guard District 8 received the alert and diverted a helicopter from Air Station New Orleans, which located the vessel and vectored a response boat from Station Pensacola. The response boat took the vessel in tow to meet a commercial tow boat. No report of injuries. 
4 SARSAT RESCUES
",06/27/2018,PLB,M,PLB (Personal Locator Beacon),29.995,-87.14,4,"Home Port - Gulf Breeze, FL","On 27 June 2018 at 1234 UTC (0824 EDT) a PLB was detected at 29 59.7N 87 08.4W, 20 NM south of Pensacola, FL. It was activated when an 18-foot pleasure boat, with 4 people on board, became disabled. Coast Guard District 8 received the alert and diverted a helicopter from Air Station New Orleans, which located the vessel and vectored a response boat from Station Pensacola. The response boat took the vessel in tow to meet a commercial tow boat. No report of injuries. "
"Home Port - Galveston, TX
On 27 June 2018 at 1907 UTC (1507 EDT) an EPIRB was detected at 28 40.6N 94 34.3W, 40 NM southeast of Galveston, TX. It was activated when the 36-foot sailing vessel AUBREY GAIL, with 9 people on board, became disabled. Coast Guard District 8 received the alert and diverted a helicopter from Air Station Houston, which located the AUBREY GAIL. The helicopter hoisted and transported 1 injured person to awaiting medics at Galveston Shoals. Coast Guard Cutter (CGC) BELUGA embarked and transported 5 people to the Port of Houston. The CGC TIGER SHARK took the remaining 3 passengers aboard and towed the AUBREY GAIL to rendezvous with a tow vessel.
9 SARSAT RESCUES
",06/27/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.67666667,-94.57166667,9,"Home Port - Galveston, TX","On 27 June 2018 at 1907 UTC (1507 EDT) an EPIRB was detected at 28 40.6N 94 34.3W, 40 NM southeast of Galveston, TX. It was activated when the 36-foot sailing vessel AUBREY GAIL, with 9 people on board, became disabled. Coast Guard District 8 received the alert and diverted a helicopter from Air Station Houston, which located the AUBREY GAIL. The helicopter hoisted and transported 1 injured person to awaiting medics at Galveston Shoals. Coast Guard Cutter (CGC) BELUGA embarked and transported 5 people to the Port of Houston. The CGC TIGER SHARK took the remaining 3 passengers aboard and towed the AUBREY GAIL to rendezvous with a tow vessel."
"Home Port - Hudson, FL
On 28 June 2018 at 1349 UTC (0949 EDT) an EPIRB was detected at 28 15.7N 83 16.6W, 30 NM west of Hudson, FL. It was activated when the 30-ft sailing vessel STICK UM capsized with 5 passengers on board. Coast Guard District 7 received the alert and directed Coast Guard Sector St. Petersburg (SECSTP) to issue an Urgent Marine Information Broadcast (UMIB). SECSTP received a notification from a C-130 on a training flight that they located a capsized vessel correlating to STICK UM's position. A Good Samaritan vessel responded to the UMIB and transported the 5 mariners to shore. 
5 SARSAT RESCUES
",06/28/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.26166667,-83.27666667,5,"Home Port - Hudson, FL","On 28 June 2018 at 1349 UTC (0949 EDT) an EPIRB was detected at 28 15.7N 83 16.6W, 30 NM west of Hudson, FL. It was activated when the 30-ft sailing vessel STICK UM capsized with 5 passengers on board. Coast Guard District 7 received the alert and directed Coast Guard Sector St. Petersburg (SECSTP) to issue an Urgent Marine Information Broadcast (UMIB). SECSTP received a notification from a C-130 on a training flight that they located a capsized vessel correlating to STICK UM's position. A Good Samaritan vessel responded to the UMIB and transported the 5 mariners to shore. "
"Home Port - Lake Oswego, OR
On 09 July 2018 at 0212 UTC (2212 EDT) an EPIRB was detected at 34 15.8N 076 35.8W, 26 NM south of Atlantic Beach, NC. It was manually activated when a 46-foot sailing vessel, with 2 persons on board, became disabled in heavy weather. Coast Guard District 5 received the alert and diverted the Coast Guard Cutter VIGOROUS to the scene. The VIGOROUS towed the vessel inland for rendezvous with TowBoatUS. No report of injuries. 
2 SARSAT RESCUES
Home Port - Lake Oswego, OR
On 09 July 2018 at 0212 UTC (2212 EDT) an EPIRB was detected at 34 15.8N 076 35.8W, 26 NM south of Atlantic Beach, NC. It was manually activated when a 46-foot sailing vessel, with 2 persons on board, became disabled in heavy weather. Coast Guard District 5 received the alert and diverted the Coast Guard Cutter VIGOROUS to the scene. The VIGOROUS towed the vessel inland for rendezvous with TowBoatUS. No report of injuries. 
2 SARSAT RESCUES
",07/09/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",34.26333333,-76.59666667,2,"Home Port - Lake Oswego, OR","On 09 July 2018 at 0212 UTC (2212 EDT) an EPIRB was detected at 34 15.8N 076 35.8W, 26 NM south of Atlantic Beach, NC. It was manually activated when a 46-foot sailing vessel, with 2 persons on board, became disabled in heavy weather. Coast Guard District 5 received the alert and diverted the Coast Guard Cutter VIGOROUS to the scene. The VIGOROUS towed the vessel inland for rendezvous with TowBoatUS. No report of injuries. "
"Home Port - San Jose, CA
On 11 July 2018 at 1834 UTC (1434 EDT) a PLB was detected at 37 02.0N 118 27.4W, in the Kings Canyon National Park, CA. It was activated when a hiker fell and sustained a head injury. The Air Force Rescue Coordination Center received the alert and notified the National Park Service, which launched a helicopter to the coordinates. The hiker was located and transported to a local hospital for medical attention. 
1 SARSAT RESCUE
",07/11/2018,PLB,T,PLB (Personal Locator Beacon),37.03333333,-118.4566667,1,"Home Port - San Jose, CA","On 11 July 2018 at 1834 UTC (1434 EDT) a PLB was detected at 37 02.0N 118 27.4W, in the Kings Canyon National Park, CA. It was activated when a hiker fell and sustained a head injury. The Air Force Rescue Coordination Center received the alert and notified the National Park Service, which launched a helicopter to the coordinates. The hiker was located and transported to a local hospital for medical attention. "
"Home Port - Seattle, WA
On 15 July 2018 at 2316 UTC (1916 EDT) a PLB was detected at 58 52.4N 136 44.3W, in Glacier Bay National Park and Preserve, AK. It was activated after a group of four kayakers became stranded. Coast Guard District 17 (CGD17) received the alert and contacted the National Park Service, which requested assistance from CGD17. CGD17 diverted Coast Guard Cutter DOUGLAS MUNRO to the SARSAT location. The uninjured kayakers were picked up and transported to Juneau, AK. 
4 SARSAT RESCUES
",07/15/2018,PLB,M,PLB (Personal Locator Beacon),58.87333333,-136.7383333,4,"Home Port - Seattle, WA","On 15 July 2018 at 2316 UTC (1916 EDT) a PLB was detected at 58 52.4N 136 44.3W, in Glacier Bay National Park and Preserve, AK. It was activated after a group of four kayakers became stranded. Coast Guard District 17 (CGD17) received the alert and contacted the National Park Service, which requested assistance from CGD17. CGD17 diverted Coast Guard Cutter DOUGLAS MUNRO to the SARSAT location. The uninjured kayakers were picked up and transported to Juneau, AK. "
"Home Port - Australia
On 18 July 2018 at 1832 UTC (1432 EDT) a PLB was detected at 36 51.1N 111 35.3W, 6 miles southwest of Page, AZ. It was activated by a hiker who became stranded due to a flood. The Air Force Rescue Coordination Center received the alert and contacted Arizona Search and Rescue, which sent local first responders to the SARSAT position. The hiker was located and transported to safety. 
1 SARSAT RESCUE
",07/18/2018,PLB,T,PLB (Personal Locator Beacon),36.85166667,-111.5883333,1,Home Port - Australia,"On 18 July 2018 at 1832 UTC (1432 EDT) a PLB was detected at 36 51.1N 111 35.3W, 6 miles southwest of Page, AZ. It was activated by a hiker who became stranded due to a flood. The Air Force Rescue Coordination Center received the alert and contacted Arizona Search and Rescue, which sent local first responders to the SARSAT position. The hiker was located and transported to safety. "
"Home Port - Issaquah, WA
On 19 July 2018 at 0028 UTC (2028 EDT) a PLB was detected at 47 30.0N 120 49.0W, 10 miles southwest of Leavenworth, WA. It was activated when 2 hikers became stranded in the forest. The Air Force Rescue Coordination Center received the alert and contacted Washington Emergency Management, who coordinated with the Chelan County Sheriff to launch a helicopter. The helicopter located the hikers and transported them to a nearby command post. 
2 SARSAT RESCUES
",07/19/2018,PLB,T,PLB (Personal Locator Beacon),47.5,-120.8166667,2,"Home Port - Issaquah, WA","On 19 July 2018 at 0028 UTC (2028 EDT) a PLB was detected at 47 30.0N 120 49.0W, 10 miles southwest of Leavenworth, WA. It was activated when 2 hikers became stranded in the forest. The Air Force Rescue Coordination Center received the alert and contacted Washington Emergency Management, who coordinated with the Chelan County Sheriff to launch a helicopter. The helicopter located the hikers and transported them to a nearby command post. "
"Home Port - Ogden, UT
On 19 July 2018 at 1529 UTC (1129 EDT) an ELT was detected at 41 36.5N 111 28.9W, at 16 miles west of Randolph, UT. It was activated when a plane with 1 person on board crashed. The Air Force Rescue Coordination Center (AFRCC) received the alert and contacted the Cache County Sheriff's Department, which was already responding to the incident. AFRCC provided the beacon's encoded position, which assisted the Sheriff's Department in locating the aircraft. The pilot was taken to a local hospital via life flight helicopter. 
1 SARSAT RESCUE
",07/19/2018,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",41.60833333,-111.4816667,1,"Home Port - Ogden, UT","On 19 July 2018 at 1529 UTC (1129 EDT) an ELT was detected at 41 36.5N 111 28.9W, at 16 miles west of Randolph, UT. It was activated when a plane with 1 person on board crashed. The Air Force Rescue Coordination Center (AFRCC) received the alert and contacted the Cache County Sheriff's Department, which was already responding to the incident. AFRCC provided the beacon's encoded position, which assisted the Sheriff's Department in locating the aircraft. The pilot was taken to a local hospital via life flight helicopter. "
"Home Port - Crawford, CO
On 19 July 2018 at 2345 UTC (1945 EDT) a Personal Locator Beacon (PLB) was detected at 39 04.2N 106 58.1W, 11 miles southwest of Aspen, CO. It was activated by 3 hikers who were lost. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which coordinated with the Joint Operations Center to direct a helicopter to the position. The helicopter arrived on scene, hoisted the 3 hikers, and transported them to safety.
3 SARSAT RESCUES
",07/19/2018,PLB,T,PLB (Personal Locator Beacon),39.07,-106.9683333,3,"Home Port - Crawford, CO","On 19 July 2018 at 2345 UTC (1945 EDT) a Personal Locator Beacon (PLB) was detected at 39 04.2N 106 58.1W, 11 miles southwest of Aspen, CO. It was activated by 3 hikers who were lost. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which coordinated with the Joint Operations Center to direct a helicopter to the position. The helicopter arrived on scene, hoisted the 3 hikers, and transported them to safety."
"Home Port - Barrow, AK
On 22 July 2018 at 0359 UTC (2359 EDT) a Personal Locator Beacon (PLB) was detected at 68 06.1N 152 01.0W, 67 miles northwest of Wiseman, AK, in Gates of the Arctic National Park and Preserve. It was activated when an all-terrain vehicle, with 2 people on board, encountered mechanical problems and became disabled. The Alaska Rescue Coordination Center received the alert, contacted North Slope Borough Search and Rescue (NSB), and provided the SARSAT location. NSB arrived on scene and provided assistance. 
2 SARSAT RESCUES
",07/22/2018,PLB,T,PLB (Personal Locator Beacon),68.10166667,-152.0166667,2,"Home Port - Barrow, AK","On 22 July 2018 at 0359 UTC (2359 EDT) a Personal Locator Beacon (PLB) was detected at 68 06.1N 152 01.0W, 67 miles northwest of Wiseman, AK, in Gates of the Arctic National Park and Preserve. It was activated when an all-terrain vehicle, with 2 people on board, encountered mechanical problems and became disabled. The Alaska Rescue Coordination Center received the alert, contacted North Slope Borough Search and Rescue (NSB), and provided the SARSAT location. NSB arrived on scene and provided assistance. "
"Home Port - Barrow, AK
On 22 July 2018 at 1625 UTC (1225 EDT) a Personal Locator Beacon (PLB) was detected at 70 14.6N 162 11.5W, 35 miles northeast of Point Lay, AK. It was activated when a small boat, with 3 people on board, broke down due to mechanical issues. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which located the boaters and transported them to safety with no report of injuries. 
3 SARSAT RESCUES
",07/22/2018,PLB,M,PLB (Personal Locator Beacon),70.24333333,-162.1916667,3,"Home Port - Barrow, AK","On 22 July 2018 at 1625 UTC (1225 EDT) a Personal Locator Beacon (PLB) was detected at 70 14.6N 162 11.5W, 35 miles northeast of Point Lay, AK. It was activated when a small boat, with 3 people on board, broke down due to mechanical issues. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which located the boaters and transported them to safety with no report of injuries. "
"Home Port - Durham, NC
On 28 July 2018 at 2331 UTC (1931 EDT) a Personal Locator Beacon (PLB) was detected at 35 49.7N 81 55.4W, 4 miles east of North Cove, NC, in Lake James State Park. It was activated when a hiker became lost. The Air Force Rescue Coordination Center received the alert and notified the Avery County Sheriff Department (ACSD), which launched a ground team to the position. The ACSD was able to contact the hiker via phone for exact coordinates and transported him to safety. 
1 SARSAT RESCUE
",07/28/2018,PLB,T,PLB (Personal Locator Beacon),35.82833333,-81.92333333,1,"Home Port - Durham, NC","On 28 July 2018 at 2331 UTC (1931 EDT) a Personal Locator Beacon (PLB) was detected at 35 49.7N 81 55.4W, 4 miles east of North Cove, NC, in Lake James State Park. It was activated when a hiker became lost. The Air Force Rescue Coordination Center received the alert and notified the Avery County Sheriff Department (ACSD), which launched a ground team to the position. The ACSD was able to contact the hiker via phone for exact coordinates and transported him to safety. "
"Home Port - Ramona, CA
On 31 July 2018 at 1831 UTC (1431 EDT) a Personal Locator Beacon (PLB) was detected at 39 07.5N 109 01.3W, 14 miles southwest of Fruita, CO, in the McInnis Canyons National Conservation Area. It was activated after a single-engine aircraft, with one person on board, crashed into the Colorado River. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which coordinated with Utah State Police to divert a medical helicopter to the SARSAT position. The aircrew located the submerged aircraft and the pilot, who was being assisted by a group of river rafters. The injured pilot was airlifted to a hospital for treatment. 
1 SARSAT RESCUE
",07/31/2018,PLB,M,PLB (Personal Locator Beacon),39.125,-109.0216667,1,"Home Port - Ramona, CA","On 31 July 2018 at 1831 UTC (1431 EDT) a Personal Locator Beacon (PLB) was detected at 39 07.5N 109 01.3W, 14 miles southwest of Fruita, CO, in the McInnis Canyons National Conservation Area. It was activated after a single-engine aircraft, with one person on board, crashed into the Colorado River. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which coordinated with Utah State Police to divert a medical helicopter to the SARSAT position. The aircrew located the submerged aircraft and the pilot, who was being assisted by a group of river rafters. The injured pilot was airlifted to a hospital for treatment. "
"Home Port - Mammoth Lakes, CA
On 02 August 2018 at 1940 UTC (1540 EDT) a Personal Locator Beacon (PLB) was detected at 37 35.3N 118 53.9W, 5 miles southeast of Mammoth Lakes, CA. It was activated by a hiker who broke his leg when a pallet he was moving fell on it. The Air Force Rescue Coordination Center received the alert and contacted the California Office of Emergency Services, who located the hiker and transported him to a nearby hospital for treatment. 
1 SARSAT RESCUE
",08/02/2018,PLB,T,PLB (Personal Locator Beacon),37.58833333,-118.8983333,1,"Home Port - Mammoth Lakes, CA","On 02 August 2018 at 1940 UTC (1540 EDT) a Personal Locator Beacon (PLB) was detected at 37 35.3N 118 53.9W, 5 miles southeast of Mammoth Lakes, CA. It was activated by a hiker who broke his leg when a pallet he was moving fell on it. The Air Force Rescue Coordination Center received the alert and contacted the California Office of Emergency Services, who located the hiker and transported him to a nearby hospital for treatment. "
"Home Port - Lake Helen, FL
On 03 August 2018 at 2102 UTC (1704 EDT) a Personal Locator Beacon (PLB) was detected at 67 53.6N 152 14.5W, in the Gates of the Arctic National Park and Preserve, AK. It was activated by a boater after his vessel became disabled. The Alaska Rescue Coordination Center received the alert and contacted Gates of the Arctic National Park Rangers, who dispatched a helicopter and hoisted the boater to safety. 
1 SARSAT RESCUE",08/03/2018,PLB,M,PLB (Personal Locator Beacon),67.89333333,-152.2416667,1,"Home Port - Lake Helen, FL","On 03 August 2018 at 2102 UTC (1704 EDT) a Personal Locator Beacon (PLB) was detected at 67 53.6N 152 14.5W, in the Gates of the Arctic National Park and Preserve, AK. It was activated by a boater after his vessel became disabled. The Alaska Rescue Coordination Center received the alert and contacted Gates of the Arctic National Park Rangers, who dispatched a helicopter and hoisted the boater to safety. "
"Home Port - Sterling, AK
On 05 August 2018 at 0043 UTC (2043 EDT) an Emergency Locator Transmitter (ELT) was detected at 61 02.0N 152 06.4W, 25 miles west of Tyonek, AK. It was activated when a single-engine propeller aircraft, with 2 people on board, crashed. The Alaska Rescue Coordination Center received the alert and launched a helicopter, which located the aircraft and transported both passengers to a hospital in Soldotna, AK. 
2 SARSAT RESCUES
",08/05/2018,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",61.03333333,-152.1066667,2,"Home Port - Sterling, AK","On 05 August 2018 at 0043 UTC (2043 EDT) an Emergency Locator Transmitter (ELT) was detected at 61 02.0N 152 06.4W, 25 miles west of Tyonek, AK. It was activated when a single-engine propeller aircraft, with 2 people on board, crashed. The Alaska Rescue Coordination Center received the alert and launched a helicopter, which located the aircraft and transported both passengers to a hospital in Soldotna, AK. "
"Home Port - Loveland, CO
On 07 August 2018 at 1945 UTC (1545 EDT) a Personal Locator Beacon (PLB) was detected at 63 35.7N 149 58.2W, in Denali National Park and Preserve, AK. It was activated when 3 hikers became lost. The Alaska Rescue Coordination Center (AKRCC) received the alert and notified the National Park Service (NPS). At NPS request, AKRCC launched an Alaska Air National Guard helicopter to the position. The aircrew located the hikers and transported them to Joint Base Elmendorf-Richardson with no report of injuries. 
3 SARSAT RESCUES
",08/07/2018,PLB,T,PLB (Personal Locator Beacon),63.595,-149.97,3,"Home Port - Loveland, CO","On 07 August 2018 at 1945 UTC (1545 EDT) a Personal Locator Beacon (PLB) was detected at 63 35.7N 149 58.2W, in Denali National Park and Preserve, AK. It was activated when 3 hikers became lost. The Alaska Rescue Coordination Center (AKRCC) received the alert and notified the National Park Service (NPS). At NPS request, AKRCC launched an Alaska Air National Guard helicopter to the position. The aircrew located the hikers and transported them to Joint Base Elmendorf-Richardson with no report of injuries. "
"Home Port - Austin, TX
On 09 August 2018 at 0452 UTC (0052 EDT) a Personal Locator Beacon (PLB) was detected at 36 29.3N 118 34.6W, in Kings Canyon National Park, CA. It was activated by a hiker who became lost in the forest. The Air Force Rescue Coordination Center received the alert and directed the National Park Service (NPS) to the hiker's position. NPS located the hiker and escorted him back to base camp. 
1 SARSAT RESCUE
",08/09/2018,PLB,T,PLB (Personal Locator Beacon),36.48833333,-118.5766667,1,"Home Port - Austin, TX","On 09 August 2018 at 0452 UTC (0052 EDT) a Personal Locator Beacon (PLB) was detected at 36 29.3N 118 34.6W, in Kings Canyon National Park, CA. It was activated by a hiker who became lost in the forest. The Air Force Rescue Coordination Center received the alert and directed the National Park Service (NPS) to the hiker's position. NPS located the hiker and escorted him back to base camp. "
"Home Port - Harrisonville, MO
On 09 August 2018 at 1914 UTC (1514 EDT) a Personal Locator Beacon (PLB) was detected at 43 40.9N 110 47.6W, in Grand Teton National Park, WY. It was activated after 2 hikers were injured. The Air Force Rescue Coordination Center received the alert and notified the National Park Service, which dispatched Park Rangers to the scene. The Rangers located the hikers and transported them to a nearby medical facility for evaluation of minor injuries. 
2 SARSAT RESCUES
",08/09/2018,PLB,T,PLB (Personal Locator Beacon),43.68166667,-110.7933333,2,"Home Port - Harrisonville, MO","On 09 August 2018 at 1914 UTC (1514 EDT) a Personal Locator Beacon (PLB) was detected at 43 40.9N 110 47.6W, in Grand Teton National Park, WY. It was activated after 2 hikers were injured. The Air Force Rescue Coordination Center received the alert and notified the National Park Service, which dispatched Park Rangers to the scene. The Rangers located the hikers and transported them to a nearby medical facility for evaluation of minor injuries. "
"Home Port - Lake Charles, LA
On 10 August 2018 at 1648 UTC (1248 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 34 00.5N 76 29.4W, 71 NM east of Carolina Beach, NC. It was manually activated when the fishing vessel WISHFUL THINKING, with 4 people on board, lost power. Coast Guard District 5 received the alert and launched a response boat from Sector Fort Myers that towed WISHFUL THINKING to shore. 
4 SARSAT RESCUES
",08/10/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",34.00833333,-76.49,4,"Home Port - Lake Charles, LA","On 10 August 2018 at 1648 UTC (1248 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 34 00.5N 76 29.4W, 71 NM east of Carolina Beach, NC. It was manually activated when the fishing vessel WISHFUL THINKING, with 4 people on board, lost power. Coast Guard District 5 received the alert and launched a response boat from Sector Fort Myers that towed WISHFUL THINKING to shore. "
"Home Port - Barrow, AK
DISTRESS. On 11 August 2018 at 0836 UTC (0436 EDT) a Personal Locator Beacon (PLB) was detected at 70 26.1N 155 1.0W, 55 miles east of Atqasuk, AK. It was activated when an individual working on a roof fell off and was injured. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which deployed a helicopter to the position. The aircrew arrived on scene and transported the individual to a hospital. 
1 SARSAT RESCUE
",08/11/2018,PLB,T,PLB (Personal Locator Beacon),70.435,-155.0166667,1,"Home Port - Barrow, AK","On 11 August 2018 at 0836 UTC (0436 EDT) a Personal Locator Beacon (PLB) was detected at 70 26.1N 155 1.0W, 55 miles east of Atqasuk, AK. It was activated when an individual working on a roof fell off and was injured. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which deployed a helicopter to the position. The aircrew arrived on scene and transported the individual to a hospital. "
"
Home Port - Gardnerville, NV
DISTRESS. On 11 August 2018 at 1052 UTC (0652 EDT) a Personal Locator Beacon (PLB) was detected at 47 15.8N 121 19.7W, 2 miles south of Whittier, WA. It was activated by a hiker who became immobilized in the forest. The Air Force Rescue Coordination Center received the alert and notified the Washington Emergency Management Division, which dispatched the Kittitas County Sheriff's Office to the SARSAT position. The hiker was found with his leg lodged under a fallen tree. The rescue team was able to dislodge the hiker and safely transport him to a local medical facility for treatment. 
1 SARSAT RESCUE
",08/11/2018,PLB,T,PLB (Personal Locator Beacon),47.26333333,-121.3283333,1,"Home Port - Gardnerville, NV","On 11 August 2018 at 1052 UTC (0652 EDT) a Personal Locator Beacon (PLB) was detected at 47 15.8N 121 19.7W, 2 miles south of Whittier, WA. It was activated by a hiker who became immobilized in the forest. The Air Force Rescue Coordination Center received the alert and notified the Washington Emergency Management Division, which dispatched the Kittitas County Sheriff's Office to the SARSAT position. The hiker was found with his leg lodged under a fallen tree. The rescue team was able to dislodge the hiker and safely transport him to a local medical facility for treatment. "
"Home Port - Barrow, AK
On 12 August 2018 at 1641 UTC (1241 EDT) a Personal Locator Beacon (PLB) was detected at 69 58.1N 151 29.0W, 17 NM southwest of Nuiqsut, AK. It was activated when a motor vessel, with 3 people on board, became disabled. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue (NSBSAR). NSBSAR launched a vessel, which provided assistance and towed the disabled vessel to Nuiqsut. 
3 SARSAT RESCUES
",08/12/2018,PLB,M,PLB (Personal Locator Beacon),69.96833333,-151.4833333,3,"Home Port - Barrow, AK","On 12 August 2018 at 1641 UTC (1241 EDT) a Personal Locator Beacon (PLB) was detected at 69 58.1N 151 29.0W, 17 NM southwest of Nuiqsut, AK. It was activated when a motor vessel, with 3 people on board, became disabled. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue (NSBSAR). NSBSAR launched a vessel, which provided assistance and towed the disabled vessel to Nuiqsut. "
