Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Cashiers, NC
On 30 July 2020 at 1801 UTC (1401 EDT) a Personal Locator Beacon (PLB) was detected at 39 29.8N 106 07W, 4 miles northwest of Breckenridge, CO. It was activated by a hiker who fell and sustained a broken arm. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which sent first responders to the position. The hiker was located and transported to a local hospital for treatment. 
1 SARSAT RESCUE
",07/30/2020,PLB,T,PLB (Personal Locator Beacon),39.49666667,-106.1166667,1,"Home Port - Cashiers, NC","On 30 July 2020 at 1801 UTC (1401 EDT) a Personal Locator Beacon (PLB) was detected at 39 29.8N 106 07W, 4 miles northwest of Breckenridge, CO. It was activated by a hiker who fell and sustained a broken arm. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which sent first responders to the position. The hiker was located and transported to a local hospital for treatment. "
"Home Port - Palo Alto, CA
On 07 August 2020 at 0704 UTC (0304 EDT) a Personal Locator Beacon (PLB) was detected at 37 17.6N 118 47.3W, 20 miles southwest of Bishop, CA in the Inyo National Forest. It was activated by a hiker experiencing altitude sickness. The Air Force Rescue Coordination Center received the alert and notified the California Office of Emergency Services, which sent first responders to the position. The hiker was located and transported to a local medical facility for treatment. 
1 SARSAT RESCUE
",08/07/2020,PLB,T,PLB (Personal Locator Beacon),37.29333333,-118.7883333,1,"Home Port - Palo Alto, CA","On 07 August 2020 at 0704 UTC (0304 EDT) a Personal Locator Beacon (PLB) was detected at 37 17.6N 118 47.3W, 20 miles southwest of Bishop, CA in the Inyo National Forest. It was activated by a hiker experiencing altitude sickness. The Air Force Rescue Coordination Center received the alert and notified the California Office of Emergency Services, which sent first responders to the position. The hiker was located and transported to a local medical facility for treatment. "
"Home Port - Seattle, WA
On 13 August 2020 at 2108 UTC (1708 EDT) a Personal Locator Beacon (PLB) was detected at 47 27.8N 120 54.1W, 28 miles northwest of Wenatchee, WA in the Okanogan-Wenatchee National Forest. It was activated by a Good Samaritan hiker when another hiker became ill. The Air Force Rescue Coordination Center received the alert and contacted the Washington Emergency Management Division, which deployed the local Sheriff’s Office to the scene. A ground team located the hiker and transported them to safety. 
1 SARSAT RESCUE
",08/13/2020,PLB,T,PLB (Personal Locator Beacon),47.46333333,-120.9016667,1,"Home Port - Seattle, WA","On 13 August 2020 at 2108 UTC (1708 EDT) a Personal Locator Beacon (PLB) was detected at 47 27.8N 120 54.1W, 28 miles northwest of Wenatchee, WA in the Okanogan-Wenatchee National Forest. It was activated by a Good Samaritan hiker when another hiker became ill. The Air Force Rescue Coordination Center received the alert and contacted the Washington Emergency Management Division, which deployed the local Sheriff’s Office to the scene. A ground team located the hiker and transported them to safety. "
"Home Port - Bradenton, FL
On 15 August 2020 at 2146 UTC (1746 EDT) a Personal Locator Beacon (PLB) was detected at 27 25.8N 83 01.6W, 17 NM west of Bradenton Beach, FL. It was activated when a fishing vessel, with 2 people on board, became disabled. Coast Guard District 7 received the alert and Sector St. Petersburg issued an Urgent Marine Information Broadcast (UMIB) and launched a helicopter from Coast Guard Air Station Cortez. A Good Samaritan vessel responded to the UMIB and towed the disabled vessel to rendezvous with commercial towing for transport to Bradenton Beach. 
2 SARSAT RESCUES
",08/15/2020,PLB,M,PLB (Personal Locator Beacon),27.43,-83.02666667,2,"Home Port - Bradenton, FL","On 15 August 2020 at 2146 UTC (1746 EDT) a Personal Locator Beacon (PLB) was detected at 27 25.8N 83 01.6W, 17 NM west of Bradenton Beach, FL. It was activated when a fishing vessel, with 2 people on board, became disabled. Coast Guard District 7 received the alert and Sector St. Petersburg issued an Urgent Marine Information Broadcast (UMIB) and launched a helicopter from Coast Guard Air Station Cortez. A Good Samaritan vessel responded to the UMIB and towed the disabled vessel to rendezvous with commercial towing for transport to Bradenton Beach. "
"Home Port - Norfolk, VA
On 16 August 2020 at 1749 UTC (1349 EDT) a Personal Locator Beacon (PLB) was detected at 36 52.6N 75 44.6W, 11 NM east of Virginia Beach, VA. It was activated by 1 of the 6 passengers aboard a fishing vessel once it began to take on water and capsize. Coast Guard District 5 received the alert and deployed a rescue boat and diverted a helicopter from Air Station Elizabeth City. The helicopter arrived on scene and hoisted 4 people from atop the vessel's hull and the other 2 people from the water, where they held on to a buoy, and transported them to safety. 
6 SARSAT RESCUES
",08/16/2020,PLB,M,PLB (Personal Locator Beacon),36.87666667,-75.74333333,6,"Home Port - Norfolk, VA","On 16 August 2020 at 1749 UTC (1349 EDT) a Personal Locator Beacon (PLB) was detected at 36 52.6N 75 44.6W, 11 NM east of Virginia Beach, VA. It was activated by 1 of the 6 passengers aboard a fishing vessel once it began to take on water and capsize. Coast Guard District 5 received the alert and deployed a rescue boat and diverted a helicopter from Air Station Elizabeth City. The helicopter arrived on scene and hoisted 4 people from atop the vessel's hull and the other 2 people from the water, where they held on to a buoy, and transported them to safety. "
"Home Port - Dallas, TX
On 16 August 2020 at 1828 UTC (1428 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 26.5N 95 05.7W, 53 NM southwest of Galveston, TX. It was activated when the pleasure craft SCRUBS, with 2 people on board, ran out of fuel. Coast Guard District 8 received the alert, issued an Urgent Marine Information Broadcast, and launched a helicopter from Air Station Houston and a rescue boat from Station Freeport. Sector Houston Galveston received a Mayday call over VHF with intersecting lines of bearing from two Remote Fixed Facilities providing a position in the vicinity of the EPIRB alert. The helicopter arrived on scene and confirmed that the SCRUBS crew activated their EPIRB and made the Mayday call. The rescue boat arrived on scene and took SCRUBS in tow to rendezvous with commercial towing. 
2 SARSAT RESCUES
",08/16/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.44166667,-95.095,2,"Home Port - Dallas, TX","On 16 August 2020 at 1828 UTC (1428 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 26.5N 95 05.7W, 53 NM southwest of Galveston, TX. It was activated when the pleasure craft SCRUBS, with 2 people on board, ran out of fuel. Coast Guard District 8 received the alert, issued an Urgent Marine Information Broadcast, and launched a helicopter from Air Station Houston and a rescue boat from Station Freeport. Sector Houston Galveston received a Mayday call over VHF with intersecting lines of bearing from two Remote Fixed Facilities providing a position in the vicinity of the EPIRB alert. The helicopter arrived on scene and confirmed that the SCRUBS crew activated their EPIRB and made the Mayday call. The rescue boat arrived on scene and took SCRUBS in tow to rendezvous with commercial towing. "
"Home Port - Not Registered
On 16 August 2020 at 2323 UTC (1923 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 34N 84 21.5W, 86 NM southwest of Clearwater, FL. It was activated when the fishing vessel JET EXPRESS, with 2 people on board, became disabled. Coast Guard District 7 received the alert and launched a helicopter from Air Station Clearwater that arrived on scene and located and made contact with the JET EXPRESS. The operator requested Coast Guard assistance in contacting a friend who was able to tow the vessel to port. No further assistance was needed. 
2 SARSAT RESCUES
",08/16/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",27.56666667,-84.35833333,2,Home Port - Not Registered,"On 16 August 2020 at 2323 UTC (1923 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 34N 84 21.5W, 86 NM southwest of Clearwater, FL. It was activated when the fishing vessel JET EXPRESS, with 2 people on board, became disabled. Coast Guard District 7 received the alert and launched a helicopter from Air Station Clearwater that arrived on scene and located and made contact with the JET EXPRESS. The operator requested Coast Guard assistance in contacting a friend who was able to tow the vessel to port. No further assistance was needed. "
"Home Port - Barrow, AK
On 18 August 2020 at 2005 UTC (1605 EDT) a Personal Locator Beacon (PLB) was detected at 70 57.3N 156 22.7W, 25 miles southeast of Utqiagvik, AK. It was activated when an all-terrain vehicle, with 1 person on board, became disabled. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which deployed a helicopter to the scene and rescued the motorist. 
1 SARSAT RESCUE
",08/18/2020,PLB,T,PLB (Personal Locator Beacon),70.955,-156.3783333,1,"Home Port - Barrow, AK","On 18 August 2020 at 2005 UTC (1605 EDT) a Personal Locator Beacon (PLB) was detected at 70 57.3N 156 22.7W, 25 miles southeast of Utqiagvik, AK. It was activated when an all-terrain vehicle, with 1 person on board, became disabled. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which deployed a helicopter to the scene and rescued the motorist. "
"Home Port - Gorham, NH
On 19 August 2020 at 1853 UTC (1453 EDT) a Personal Locator Beacon (PLB) was detected at 44 23.5N 71 11.1W, in Gorham, NH. It was activated when an all-terrain vehicle (ATV), with 1 person on board, flipped over. The Air Force Rescue Coordination Center received the alert and contacted the owner, an ATV rental company, which dispatched a service team to assist the driver. 
1 SARSAT RESCUE
",08/19/2020,PLB,T,PLB (Personal Locator Beacon),44.39166667,-71.185,1,"Home Port - Gorham, NH","On 19 August 2020 at 1853 UTC (1453 EDT) a Personal Locator Beacon (PLB) was detected at 44 23.5N 71 11.1W, in Gorham, NH. It was activated when an all-terrain vehicle (ATV), with 1 person on board, flipped over. The Air Force Rescue Coordination Center received the alert and contacted the owner, an ATV rental company, which dispatched a service team to assist the driver. "
"Home Port - Agat, GU
On 09 July 2020 at 0539 UTC (0139 EDT) a Personal Locator Beacon (PLB) was detected at 13 13.5N 144 26.1E, 15 NM southwest of Merizo, Guam. It was activated when a 14-foot fishing vessel, with 1 person on board, became disabled. Coast Guard Marianas Sector received the alert and launched a helicopter to the location after speaking to the beacon registration's emergency contact. The helicopter arrived on scene and lowered a rescue swimmer, who confirmed that the vessel’s operator was in good health, but the vessel was disabled. A Coast Guard response boat arrived on scene and towed it to Agat Marina. 
1 SARSAT RESCUE
",07/09/2020,PLB,M,PLB (Personal Locator Beacon),13.225,144.435,1,"Home Port - Agat, GU","On 09 July 2020 at 0539 UTC (0139 EDT) a Personal Locator Beacon (PLB) was detected at 13 13.5N 144 26.1E, 15 NM southwest of Merizo, Guam. It was activated when a 14-foot fishing vessel, with 1 person on board, became disabled. Coast Guard Marianas Sector received the alert and launched a helicopter to the location after speaking to the beacon registration's emergency contact. The helicopter arrived on scene and lowered a rescue swimmer, who confirmed that the vessel’s operator was in good health, but the vessel was disabled. A Coast Guard response boat arrived on scene and towed it to Agat Marina. "
"Home Port - Williamstown, NJ
On 20 July 2020 at 0306 UTC (2306 EDT 19 July 2020) a Personal Locator Beacon (PLB) was detected at 38 44.1N 74 31.5W, 22 NM southeast of Cape May, NJ. It was activated when a fishing vessel, with 5 people on board, became disabled. Coast Guard District 5 received the alert and launched a helicopter and boat to the scene. The disabled vessel and its passengers were safely towed to Cape May. 
5 SARSAT RESCUES
",07/20/2020,PLB,M,PLB (Personal Locator Beacon),38.735,-74.525,5,"Home Port - Williamstown, NJ","On 20 July 2020 at 0306 UTC (2306 EDT 19 July 2020) a Personal Locator Beacon (PLB) was detected at 38 44.1N 74 31.5W, 22 NM southeast of Cape May, NJ. It was activated when a fishing vessel, with 5 people on board, became disabled. Coast Guard District 5 received the alert and launched a helicopter and boat to the scene. The disabled vessel and its passengers were safely towed to Cape May. "
"Home Port - Not Registered
On 22 August 2020 at 2058 UTC (1658 EDT) a Personal Locator Beacon (PLB) was detected at 25 29.3N 80 58.9W, 32 miles west of Homestead, FL in Everglades National Park. It was activated after a fishing vessel, with 1 person on board, became disabled. The Air Force Rescue Coordination Center received the alert and contacted the Florida Division of Emergency Management, which requested assistance from Everglades National Park Rangers and Coast Guard District 7 (CGD07). CGD07 launched a helicopter that located the vessel and park rangers arrived and transported the mariner to safety. 
1 SARSAT RESCUE
",08/22/2020,PLB,M,PLB (Personal Locator Beacon),25.48833333,-80.98166667,1,Home Port - Not Registered,"On 22 August 2020 at 2058 UTC (1658 EDT) a Personal Locator Beacon (PLB) was detected at 25 29.3N 80 58.9W, 32 miles west of Homestead, FL in Everglades National Park. It was activated after a fishing vessel, with 1 person on board, became disabled. The Air Force Rescue Coordination Center received the alert and contacted the Florida Division of Emergency Management, which requested assistance from Everglades National Park Rangers and Coast Guard District 7 (CGD07). CGD07 launched a helicopter that located the vessel and park rangers arrived and transported the mariner to safety. "
"Home Port - New Zealand
On 23 August 2020 at 2018 UTC (1618 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 03 37.5S 113 24.6W, 1,932 NM west of northwestern Peru. It was activated when the sailing vessel ONE TREE ISLAND, with 3 people on board, cracked its hull and began to take on water after being struck by a whale. Coast Guard District 14 (CGD14) received the alert, and after many efforts to find an asset close to the disabled vessel's location, reached the nearby Chinese fishing vessel FU YUAN YU 7968. CGD14 diverted FU YUAN YU 7968 to the SARSAT location, and the ONE TREE ISLAND crew successfully embarked. Since the 3 crew members are New Zealand citizens, CGD14 transferred responsibility to RCC New Zealand, which assumed communications with FU YUAN YU 7968 to ensure their repatriation. 
3 SARSAT RESCUES
",08/23/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",-3.625,-113.41,3,Home Port - New Zealand,"On 23 August 2020 at 2018 UTC (1618 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 03 37.5S 113 24.6W, 1,932 NM west of northwestern Peru. It was activated when the sailing vessel ONE TREE ISLAND, with 3 people on board, cracked its hull and began to take on water after being struck by a whale. Coast Guard District 14 (CGD14) received the alert, and after many efforts to find an asset close to the disabled vessel's location, reached the nearby Chinese fishing vessel FU YUAN YU 7968. CGD14 diverted FU YUAN YU 7968 to the SARSAT location, and the ONE TREE ISLAND crew successfully embarked. Since the 3 crew members are New Zealand citizens, CGD14 transferred responsibility to RCC New Zealand, which assumed communications with FU YUAN YU 7968 to ensure their repatriation. "
"Home Port - Fernandina Beach, FL
On 28 August 2020 at 2014 UTC (1614 EDT) a Personal Locator Beacon (PLB) was detected at 27 34.7N 82 45.3W, just off the east coast of Egmont Key State Park, FL. It was activated after a fishing vessel, with 7 people on board, hit a large wave and took on water, ejecting several passengers into the water. Coast Guard District 7 received the alert and coordinated with Sector St. Petersburg, which issued an Urgent Marine Information Broadcast (UMIB) and launched a rescue boat to the scene. Prior to its arrival, a Good Samaritan vessel responded to the UMIB and recovered the passengers from the water; no further assistance was needed. 
7 SARSAT RESCUES
",08/28/2020,PLB,M,PLB (Personal Locator Beacon),27.57833333,-82.755,7,"Home Port - Fernandina Beach, FL","On 28 August 2020 at 2014 UTC (1614 EDT) a Personal Locator Beacon (PLB) was detected at 27 34.7N 82 45.3W, just off the east coast of Egmont Key State Park, FL. It was activated after a fishing vessel, with 7 people on board, hit a large wave and took on water, ejecting several passengers into the water. Coast Guard District 7 received the alert and coordinated with Sector St. Petersburg, which issued an Urgent Marine Information Broadcast (UMIB) and launched a rescue boat to the scene. Prior to its arrival, a Good Samaritan vessel responded to the UMIB and recovered the passengers from the water; no further assistance was needed. "
"Home Port - Sitka, AK
On 30 August 2020 at 0559 UTC (0159 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 57 00.2N 135 24.6W, 4 NM southwest of Sitka, AK. It was activated by the operator of the fishing vessel SAAMI after it struck a rock and began taking on water. The owner also made a Mayday call received by Sector Command Center (SCC) Juneau, which issued an Urgent Marine Information Broadcast and launched a helicopter to the position. The owner, who was the only person on board the vessel, informed SCC personnel that he had abandoned ship and took refuge on a rock in the vicinity of Kulichof Rock. Coast Guard District 17 received the alert, which correlated with the position the owner provided and a SPOT alert received, and passed SARSAT coordinates to SCC Juneau. The helicopter crew arrived on scene, hoisted the operator, and transported him to safety. 
1 SARSAT RESCUE
",08/30/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",57.00333333,-135.41,1,"Home Port - Sitka, AK","On 30 August 2020 at 0559 UTC (0159 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 57 00.2N 135 24.6W, 4 NM southwest of Sitka, AK. It was activated by the operator of the fishing vessel SAAMI after it struck a rock and began taking on water. The owner also made a Mayday call received by Sector Command Center (SCC) Juneau, which issued an Urgent Marine Information Broadcast and launched a helicopter to the position. The owner, who was the only person on board the vessel, informed SCC personnel that he had abandoned ship and took refuge on a rock in the vicinity of Kulichof Rock. Coast Guard District 17 received the alert, which correlated with the position the owner provided and a SPOT alert received, and passed SARSAT coordinates to SCC Juneau. The helicopter crew arrived on scene, hoisted the operator, and transported him to safety. "
"Home Port - Fort Myers Beach, FL
On 31 August 2020 at 2028 UTC (1628 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 39.3N 81 55.6W, 9 NM northwest of Key West, FL. It was activated when the commercial fishing vessel KAYDEN NICOLE, with 3 people on board, began taking on water. Coast Guard District 7 received the alert, directed Coast Guard Sector Key West to issue an Urgent Marine Information Broadcast, deployed a rescue boat from Station Key West (STAKWT), and launched a helicopter from Air Station Clearwater (AIRCLR). STAKWT arrived on scene and passed a pump to the KAYDEN NICOLE crew, who began to dewater their vessel. AIRCLR arrived on scene and provided another pump. STAKWT towed the KAYDEN NICOLE and crew to Stock Island, FL, from which a sister ship will provide a tow back to their home port. 
3 SARSAT RESCUES
",08/31/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",24.655,-81.92666667,3,"Home Port - Fort Myers Beach, FL","On 31 August 2020 at 2028 UTC (1628 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 39.3N 81 55.6W, 9 NM northwest of Key West, FL. It was activated when the commercial fishing vessel KAYDEN NICOLE, with 3 people on board, began taking on water. Coast Guard District 7 received the alert, directed Coast Guard Sector Key West to issue an Urgent Marine Information Broadcast, deployed a rescue boat from Station Key West (STAKWT), and launched a helicopter from Air Station Clearwater (AIRCLR). STAKWT arrived on scene and passed a pump to the KAYDEN NICOLE crew, who began to dewater their vessel. AIRCLR arrived on scene and provided another pump. STAKWT towed the KAYDEN NICOLE and crew to Stock Island, FL, from which a sister ship will provide a tow back to their home port. "
"Home Port - Kihei, HI
On 01 September 2020 at 0020 UTC (2020 EDT 31 Aug 2020) a Personal Locator Beacon (PLB) was detected at 20 57.2N 156 21.9W, 3 NM northeast of Spreckelsville, HI. It was activated when a surf ski kayak, with 1 person on board, capsized. Coast Guard District 14 received the alert, issued an Urgent Marine Information Broadcast, diverted a helicopter from Air Station Barbers Point, and contacted the Maui Fire Department, which launched a helicopter and a jet ski. The Fire Department helicopter arrived on scene and located an overturned surf ski. Shortly after, the Coast Guard helicopter arrived on scene, located a person in the water, and vectored in the Fire Department jet ski, which transported the uninjured kayaker to shore. 1 SARSAT RESCUE
",09/01/2020,PLB,M,PLB (Personal Locator Beacon),20.95333333,-156.365,1,"Home Port - Kihei, HI","On 01 September 2020 at 0020 UTC (2020 EDT 31 Aug 2020) a Personal Locator Beacon (PLB) was detected at 20 57.2N 156 21.9W, 3 NM northeast of Spreckelsville, HI. It was activated when a surf ski kayak, with 1 person on board, capsized. Coast Guard District 14 received the alert, issued an Urgent Marine Information Broadcast, diverted a helicopter from Air Station Barbers Point, and contacted the Maui Fire Department, which launched a helicopter and a jet ski. The Fire Department helicopter arrived on scene and located an overturned surf ski. Shortly after, the Coast Guard helicopter arrived on scene, located a person in the water, and vectored in the Fire Department jet ski, which transported the uninjured kayaker to shore. 1 SARSAT RESCUE"
"Home Port - Campbell Hall, NY
On 04 September 2020 at 0114 UTC (2114 EDT 03 Sept) a Personal Locator Beacon (PLB) was detected at 40 15.4N 105 37W, 7 miles northwest of Allenspark, CO in Rocky Mountain National Park. It was manually activated when two hikers became stranded. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which sent assets to the scene, located the hikers, and transported them to safety. 
2 SARSAT RESCUES
",09/04/2020,PLB,T,PLB (Personal Locator Beacon),40.25666667,-105.6166667,2,"Home Port - Campbell Hall, NY","On 04 September 2020 at 0114 UTC (2114 EDT 03 Sept) a Personal Locator Beacon (PLB) was detected at 40 15.4N 105 37W, 7 miles northwest of Allenspark, CO in Rocky Mountain National Park. It was manually activated when two hikers became stranded. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which sent assets to the scene, located the hikers, and transported them to safety. "
"Home Port - Grand Canyon, AZ
On 05 September 2020 at 2014 UTC (1614 EDT) a Personal Locator Beacon (PLB) was detected at 35 53.7N 111 52.5W, 18 miles southeast of Grand Canyon Village, AZ in the Kaibab National Forest. It was activated after an all-terrain vehicle, with 2 people on board, rolled over and became inoperable. The Air Force Rescue Coordination Center received the alert and contacted Arizona Search and Rescue, which dispatched emergency personnel to the scene. The vehicle was located and both riders were transported to a nearby hospital for treatment of minor injuries. 
2 SARSAT RESCUES
",09/05/2020,PLB,M,PLB (Personal Locator Beacon),35.895,-111.875,2,"Home Port - Grand Canyon, AZ","On 05 September 2020 at 2014 UTC (1614 EDT) a Personal Locator Beacon (PLB) was detected at 35 53.7N 111 52.5W, 18 miles southeast of Grand Canyon Village, AZ in the Kaibab National Forest. It was activated after an all-terrain vehicle, with 2 people on board, rolled over and became inoperable. The Air Force Rescue Coordination Center received the alert and contacted Arizona Search and Rescue, which dispatched emergency personnel to the scene. The vehicle was located and both riders were transported to a nearby hospital for treatment of minor injuries. "
"Home Port - Almo, ID
On 06 September 2020 at 0044 UTC (2044 EDT 05 Sept) a Personal Locator Beacon (PLB) was detected at 43 16.8N 109 43.9W, 28 miles west of Crowheart, WY in the Glover Peak Mountains. It was activated by an ill hiker. The Air Force Rescue Coordination Center received the alert and contacted Wyoming’s Joint Operations Center, which deployed a Sublette County search and rescue ground team. The hiker was located and transported to a nearby hospital for treatment. 
1 SARSAT RESCUE
",09/06/2020,PLB,T,PLB (Personal Locator Beacon),43.28,-109.7316667,1,"Home Port - Almo, ID","On 06 September 2020 at 0044 UTC (2044 EDT 05 Sept) a Personal Locator Beacon (PLB) was detected at 43 16.8N 109 43.9W, 28 miles west of Crowheart, WY in the Glover Peak Mountains. It was activated by an ill hiker. The Air Force Rescue Coordination Center received the alert and contacted Wyoming’s Joint Operations Center, which deployed a Sublette County search and rescue ground team. The hiker was located and transported to a nearby hospital for treatment. "
"Home Port - Medford, OR
On 07 September 2020 at 2351 UTC (1951 EDT) a Personal Locator Beacon (PLB)  was detected at 37 59.4N 119 25.1W, 20 miles southwest of Bridgeport, CA in Yosemite National Park. It was activated by a Good Samaritan for a horseback rider who fell and broke their arm. The Air Force Rescue Coordination Center received the alert and contacted the California Department of Emergency Services, which notified Yosemite National Park Service search and rescue personnel, who deployed a helicopter and ground team to the location. The injured rider was located and transported to a nearby hospital for treatment. 
1 SARSAT RESCUE
",09/07/2020,PLB,T,PLB (Personal Locator Beacon),37.99,-119.4183333,1,"Home Port - Medford, OR","On 07 September 2020 at 2351 UTC (1951 EDT) a Personal Locator Beacon (PLB)  was detected at 37 59.4N 119 25.1W, 20 miles southwest of Bridgeport, CA in Yosemite National Park. It was activated by a Good Samaritan for a horseback rider who fell and broke their arm. The Air Force Rescue Coordination Center received the alert and contacted the California Department of Emergency Services, which notified Yosemite National Park Service search and rescue personnel, who deployed a helicopter and ground team to the location. The injured rider was located and transported to a nearby hospital for treatment. "
"Home Port - Newport, OR
On 08 September 2020 at 0827 UTC (0427 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 44 35.3N 124 06.9W, 2 NM northwest of Holiday Beach, OR. It was activated when the commercial fishing vessel LEGEND, with 1 person on board, ran into the Yaquina Bay South Jetty. Coast Guard District 13 received the alert and contacted Sector North Bend, instructing them to issue an Urgent Marine Information Broadcast and deploy a helicopter, rescue boat, and ground team to the location. Due to inclement weather, assets were unable to assist, so a shore rescue team was dispatched from Station Yaquina Bay. A member of the shore party entered the water and assisted the uninjured fisherman to shore. 
1 SARSAT RESCUE
",09/08/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",44.58833333,-124.115,1,"Home Port - Newport, OR","On 08 September 2020 at 0827 UTC (0427 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 44 35.3N 124 06.9W, 2 NM northwest of Holiday Beach, OR. It was activated when the commercial fishing vessel LEGEND, with 1 person on board, ran into the Yaquina Bay South Jetty. Coast Guard District 13 received the alert and contacted Sector North Bend, instructing them to issue an Urgent Marine Information Broadcast and deploy a helicopter, rescue boat, and ground team to the location. Due to inclement weather, assets were unable to assist, so a shore rescue team was dispatched from Station Yaquina Bay. A member of the shore party entered the water and assisted the uninjured fisherman to shore. "
"Home Port - Chatham, MA
On 09 September 2020 at 1431 UTC (1031 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 41 49.6N 70 02.3W, 1 NM west of Eastham, MA. It was activated when the fishing vessel BETTER DAYS, with 1 person on board, began taking on water. The captain made a Mayday call to Sector Southeastern New England and commercial towing notified the Sector that they overheard the Mayday and were en route to the approximate location. Coast Guard District 1 received the alert and provided the coordinates to Sector personnel, who passed them on to commercial towing, which arrived on scene, stabilized the situation, and towed the vessel into Wellfleet Harbor. 
1 SARSAT RESCUE
",09/09/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",41.82666667,-70.03833333,1,"Home Port - Chatham, MA","On 09 September 2020 at 1431 UTC (1031 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 41 49.6N 70 02.3W, 1 NM west of Eastham, MA. It was activated when the fishing vessel BETTER DAYS, with 1 person on board, began taking on water. The captain made a Mayday call to Sector Southeastern New England and commercial towing notified the Sector that they overheard the Mayday and were en route to the approximate location. Coast Guard District 1 received the alert and provided the coordinates to Sector personnel, who passed them on to commercial towing, which arrived on scene, stabilized the situation, and towed the vessel into Wellfleet Harbor. "
"Home Port - Dana Point, CA
On 10 September 2020 at 1329 UTC (0929 EDT) a Personal Locator Beacon (PLB) was detected at 37 08.3N 106 33.5W, 25 miles southeast of Pagosa Springs, CO in the Rio Grande National Forest. It was activated by a hiker who sustained an injury while in a remote location. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which located the hiker and transported him to a local hospital for treatment of a minor injury. 
1 SARSAT RESCUE
",09/10/2020,PLB,T,PLB (Personal Locator Beacon),37.13833333,-106.5583333,1,"Home Port - Dana Point, CA","On 10 September 2020 at 1329 UTC (0929 EDT) a Personal Locator Beacon (PLB) was detected at 37 08.3N 106 33.5W, 25 miles southeast of Pagosa Springs, CO in the Rio Grande National Forest. It was activated by a hiker who sustained an injury while in a remote location. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which located the hiker and transported him to a local hospital for treatment of a minor injury. "
"Home Port - Barrow, AK
On 13 September 2020 at 0701 UTC (0401 EDT) a Personal Locator Beacon (PLB) was detected at 68 04.6N 152 00.5W, 8 miles southwest of Anaktuvuk Pass, AK in Gates of the Arctic National Park and Preserve. It was activated by the driver of an all-terrain vehicle that ran out of gas. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which deployed a ground team to the location and provided the driver with fuel, allowing him to continue his journey. 
1 SARSAT RESCUE
",09/13/2020,PLB,T,PLB (Personal Locator Beacon),68.07666667,-152.0083333,1,"Home Port - Barrow, AK","On 13 September 2020 at 0701 UTC (0401 EDT) a Personal Locator Beacon (PLB) was detected at 68 04.6N 152 00.5W, 8 miles southwest of Anaktuvuk Pass, AK in Gates of the Arctic National Park and Preserve. It was activated by the driver of an all-terrain vehicle that ran out of gas. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which deployed a ground team to the location and provided the driver with fuel, allowing him to continue his journey. "
