Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Sitka, AK
On 17 May 2016 at 1134 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 58 29.1N 138 22.4W, 141 miles northeast of Juneau, AK. Prior to manually activating their EPIRB, the 2-person crew of the fishing vessel ROSALYN made a Mayday call via VHF. Coast Guard District 17 (CG17) received the call. The ROSALYN stated their vessel had been caught in heavy weather and was in distress. Weather on scene was reported as 46-MPH winds, 15-foot seas, rain, and 1 mile of visibility. The crew further advised that they were experiencing mechanical failure and taking on water. CG17 notified Station Sitka, which deployed a rescue helicopter to the coordinates provided by SARSAT. The Station Sitka helicopter arrived on the scene and instructed the ROSALYN crew to enter the water in the correct location for a rescue. Once the ROSALYN crew was in the water with survival suits, rescue swimmers were inserted to recover both crew members, who were then transported to Station Sitka. 2 SARSAT RESCUES
",05/17/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",58.485,-138.3733333,2,"Home Port - Sitka, AK","On 17 May 2016 at 1134 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 58 29.1N 138 22.4W, 141 miles northeast of Juneau, AK. Prior to manually activating their EPIRB, the 2-person crew of the fishing vessel ROSALYN made a Mayday call via VHF. Coast Guard District 17 (CG17) received the call. The ROSALYN stated their vessel had been caught in heavy weather and was in distress. Weather on scene was reported as 46-MPH winds, 15-foot seas, rain, and 1 mile of visibility. The crew further advised that they were experiencing mechanical failure and taking on water. CG17 notified Station Sitka, which deployed a rescue helicopter to the coordinates provided by SARSAT. The Station Sitka helicopter arrived on the scene and instructed the ROSALYN crew to enter the water in the correct location for a rescue. Once the ROSALYN crew was in the water with survival suits, rescue swimmers were inserted to recover both crew members, who were then transported to Station Sitka. 2 SARSAT RESCUES"
"Home Port - Crestview, FL
On 20 May 2016 at 1509 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 36 31.3N 118 21.2W, on Mount Chamberlin in Sequoia National Park, CA. The PLB was activated by the beacon owner when he experienced respiratory distress in the remote high-altitude terrain. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Sequoia National Park Service, who assumed responsibility for the search. The person was located by a helicopter aircrew at the coordinates provided by SARSAT. The person was brought down off the mountain, but refused medical attention. 1 SARSAT RESCUE
",05/20/2016,PLB,T,PLB (Personal Locator Beacon),36.52166667,-118.3533333,1,"Home Port - Crestview, FL","On 20 May 2016 at 1509 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 36 31.3N 118 21.2W, on Mount Chamberlin in Sequoia National Park, CA. The PLB was activated by the beacon owner when he experienced respiratory distress in the remote high-altitude terrain. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Sequoia National Park Service, who assumed responsibility for the search. The person was located by a helicopter aircrew at the coordinates provided by SARSAT. The person was brought down off the mountain, but refused medical attention. 1 SARSAT RESCUE"
"Home Port - Walnut Creek, CA
On 20 May 2016 at 2307 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 21.0N 120 52.7W, approximately 2miles southwest of Relief, CA. The PLB was manually activated by the owner when he and a companion became stranded due to extreme weather in the remote mountainous area. The Air Force Rescue Coordination Center received the SARSAT alert and advised the CA Office of Emergency Services of the beacon activation, who then directed the Nevada County Sheriff to coordinate the search. The county sheriff personnel located the two individuals at the coordinates provided by SARSAT and assisted them to safety. 2 SARSAT RESCUES
",05/20/2016,PLB,T,PLB (Personal Locator Beacon),39.35,-120.8783333,2,"Home Port - Walnut Creek, CA","On 20 May 2016 at 2307 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 21.0N 120 52.7W, approximately 2miles southwest of Relief, CA. The PLB was manually activated by the owner when he and a companion became stranded due to extreme weather in the remote mountainous area. The Air Force Rescue Coordination Center received the SARSAT alert and advised the CA Office of Emergency Services of the beacon activation, who then directed the Nevada County Sheriff to coordinate the search. The county sheriff personnel located the two individuals at the coordinates provided by SARSAT and assisted them to safety. 2 SARSAT RESCUES"
"Home Port - Charleston, SC
On 26 May 2016 at 0951 UTC, Coast Guard District 7 received a distress call from fishing vessel REMEDY advising they were adrift and taking on water. Coast Guard Sector Charleston (SECCHA) advised REMEDY to manually activate their EPIRB to accurately pinpoint their location. At 0955 UTC, the COSPAS-SARSAT system detected the EPIRB located at 32 40.4N 79 39.2W, 5 miles east of Sullivan's Island, SC. SECCHA issued an Urgent Marine Information Broadcast (UMIB) and launched a surface vessel from Station Charleston (STACHA) to the SARSAT provided coordinates. A Good Samaritan vessel also responded to the UMIB, arrived on scene, and waited with the three crew members of the REMEDY until STACHA arrived. STACHA escorted the REMEDY and its crew back to port. 3 SARSAT RESCUES
",05/26/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",32.67333333,-79.65333333,3,"Home Port - Charleston, SC","On 26 May 2016 at 0951 UTC, Coast Guard District 7 received a distress call from fishing vessel REMEDY advising they were adrift and taking on water. Coast Guard Sector Charleston (SECCHA) advised REMEDY to manually activate their EPIRB to accurately pinpoint their location. At 0955 UTC, the COSPAS-SARSAT system detected the EPIRB located at 32 40.4N 79 39.2W, 5 miles east of Sullivan's Island, SC. SECCHA issued an Urgent Marine Information Broadcast (UMIB) and launched a surface vessel from Station Charleston (STACHA) to the SARSAT provided coordinates. A Good Samaritan vessel also responded to the UMIB, arrived on scene, and waited with the three crew members of the REMEDY until STACHA arrived. STACHA escorted the REMEDY and its crew back to port. 3 SARSAT RESCUES"
"Home Port - Sioux Falls, SD
On 26 May 2016 at 2317 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 37 46.0N 111 14.0W, approximately 12 miles southeast of Boulder, UT. The Air Force Rescue Coordination Center received the SARSAT alert and then contacted the Garfield County Sheriff. The County Sheriff launched a rescue team to the coordinates and found a distressed hiker in remote and rugged terrain. The hiker activated her PLB when she became ill and was unable to return to her vehicle. The rescue team transported the hiker to safety. 1 SARSAT RESCUE
",05/26/2016,PLB,T,PLB (Personal Locator Beacon),37.76666667,-111.2333333,1,"Home Port - Sioux Falls, SD","On 26 May 2016 at 2317 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 37 46.0N 111 14.0W, approximately 12 miles southeast of Boulder, UT. The Air Force Rescue Coordination Center received the SARSAT alert and then contacted the Garfield County Sheriff. The County Sheriff launched a rescue team to the coordinates and found a distressed hiker in remote and rugged terrain. The hiker activated her PLB when she became ill and was unable to return to her vehicle. The rescue team transported the hiker to safety. 1 SARSAT RESCUE"
"Home Port - Allen, TX
On 29 May 2016 at 0843 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 36 19.3N 118 07.9W, in Inyo National Forest, approximately 135 NM north of Los Angeles, CA. The PLB was activated by a hiker experiencing an emergency. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and used the beacon's registration information to contact the owner's emergency contact. The emergency contact confirmed that the owner of the PLB was hiking in the area of the SARSAT alert. AFRCC contacted the California Office of Emergency Services, who worked with the California Highway Patrol to launch a helicopter to the SARSAT position. The helicopter located the distressed hiker and transported him to a hospital. 1 SARSAT RESCUE
",05/29/2016,PLB,T,PLB (Personal Locator Beacon),36.32166667,-118.1316667,1,"Home Port - Allen, TX","On 29 May 2016 at 0843 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 36 19.3N 118 07.9W, in Inyo National Forest, approximately 135 NM north of Los Angeles, CA. The PLB was activated by a hiker experiencing an emergency. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and used the beacon's registration information to contact the owner's emergency contact. The emergency contact confirmed that the owner of the PLB was hiking in the area of the SARSAT alert. AFRCC contacted the California Office of Emergency Services, who worked with the California Highway Patrol to launch a helicopter to the SARSAT position. The helicopter located the distressed hiker and transported him to a hospital. 1 SARSAT RESCUE"
"Home Port - Unregistered
On 29 MAY 2016 at 1334 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 34 01.32N 66 49.73W, 146 NM northwest of Hamilton, Bermuda. The beacon owner had not reached Bermuda as scheduled and his girlfriend contacted the Coast Guard. Coast Guard District 05 (CGD05) received the SARSAT alert, then launched a C-130 and diverted an AMVER vessel to the location. The owner stated he turned on his EPIRB as he was low on fuel and his navigation equipment failed; he took fuel from the AMVER vessel, turned off his EPIRB and refused further assistance. 1 SARSAT RESCUE
",05/29/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",34.022,-66.82883333,1,Home Port - Unregistered,"On 29 MAY 2016 at 1334 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 34 01.32N 66 49.73W, 146 NM northwest of Hamilton, Bermuda. The beacon owner had not reached Bermuda as scheduled and his girlfriend contacted the Coast Guard. Coast Guard District 05 (CGD05) received the SARSAT alert, then launched a C-130 and diverted an AMVER vessel to the location. The owner stated he turned on his EPIRB as he was low on fuel and his navigation equipment failed; he took fuel from the AMVER vessel, turned off his EPIRB and refused further assistance. 1 SARSAT RESCUE"
"Home Port - Buena Vista, CO
On 03 June 2016 at 2126 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 38 49.6N 106 24.6W, approximately 3 NM northeast of Abbeyville, CO. The Air Force Rescue Coordination Center contacted the Colorado Search and Rescue Board, who directed the Chaffee County Sheriff to coordinate the response. Rescue teams were deployed to the coordinates provided by SARSAT, where they located an exhausted, stranded hiker on a ledge. The teams lowered the hiker off the falls and transported him to his residence. 1 SARSAT RESCUE
",06/03/2016,PLB,T,PLB (Personal Locator Beacon),38.82666667,-106.41,1,"Home Port - Buena Vista, CO","On 03 June 2016 at 2126 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 38 49.6N 106 24.6W, approximately 3 NM northeast of Abbeyville, CO. The Air Force Rescue Coordination Center contacted the Colorado Search and Rescue Board, who directed the Chaffee County Sheriff to coordinate the response. Rescue teams were deployed to the coordinates provided by SARSAT, where they located an exhausted, stranded hiker on a ledge. The teams lowered the hiker off the falls and transported him to his residence. 1 SARSAT RESCUE"
"Home Port - Fairbanks, AK
On 06 June 2016 at 2333 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 64 58.73N 148 26.4W, 22 NM northwest of Fairbanks, AK. A pilot reported having engine trouble, then lost radio contact. The Alaska Rescue Coordination Center (AKRCC) received the SARSAT alert and contacted the beacon owner, who confirmed the report of engine trouble. The AKRCC dispatched a helicopter to the SARSAT position. The helicopter crew rescued the pilot and took him to the hospital. 1 SARSAT RESCUE
",06/06/2016,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",64.97883333,-148.44,1,"Home Port - Fairbanks, AK","On 06 June 2016 at 2333 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 64 58.73N 148 26.4W, 22 NM northwest of Fairbanks, AK. A pilot reported having engine trouble, then lost radio contact. The Alaska Rescue Coordination Center (AKRCC) received the SARSAT alert and contacted the beacon owner, who confirmed the report of engine trouble. The AKRCC dispatched a helicopter to the SARSAT position. The helicopter crew rescued the pilot and took him to the hospital. 1 SARSAT RESCUE"
"Home Port - Unregistered
On 08 June 2016 at 0125 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 32 58N 082 18W, 6 NM east of Louisville, GA. The beacon was activated after two South Carolina Air National Guard F-16 aircraft experienced a mid-air collision and the pilots ejected from the aircraft. The Air Force Rescue Coordination Center received the SARSAT alert and directed the military and local law enforcement response personnel to the SARSAT position. Both pilots were recovered uninjured. 2 SARSAT RESCUES
",06/08/2016,PLB,A,PLB (Personal Locator Beacon),32.96666667,-82.3,2,Home Port - Unregistered,"On 08 June 2016 at 0125 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 32 58N 082 18W, 6 NM east of Louisville, GA. The beacon was activated after two South Carolina Air National Guard F-16 aircraft experienced a mid-air collision and the pilots ejected from the aircraft. The Air Force Rescue Coordination Center received the SARSAT alert and directed the military and local law enforcement response personnel to the SARSAT position. Both pilots were recovered uninjured. 2 SARSAT RESCUES"
"Home Port - France
On 14 June 2016 at 2320 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 21 35.27N 81 56.67W, 2 NM SE of Turiguano Island, Cuba. Coast Guard District 07 (CGD07) received the SARSAT alert and notified the Cuba RCC and the Cuban Border Guard (CBG) authorities of the possible distress situation with the French vessel ISANDRA III. The Cuba RCC launched resources to the coordinates provided by SARSAT. Upon arriving they found the vessel ISANDRA III adrift and taking on water. The two persons on board were transported to safety. 2 SARSAT RESCUES
",06/14/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",21.58783333,-81.9445,2,Home Port - France,"On 14 June 2016 at 2320 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 21 35.27N 81 56.67W, 2 NM SE of Turiguano Island, Cuba. Coast Guard District 07 (CGD07) received the SARSAT alert and notified the Cuba RCC and the Cuban Border Guard (CBG) authorities of the possible distress situation with the French vessel ISANDRA III. The Cuba RCC launched resources to the coordinates provided by SARSAT. Upon arriving they found the vessel ISANDRA III adrift and taking on water. The two persons on board were transported to safety. 2 SARSAT RESCUES"
"Home Port - Reisterstown, MD
On 16 June 2016 at 0811 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 38.7N 078 21.7W, approximately 33 miles northeast of Hagerstown, MD. The PLB was manually activated after an Army Officer Candidate School cadet became lost during a night land navigation exercise. The Air Force Coordination Center received the SARSAT alert and contacted the Officer Candidate School (OCS), providing them with the coordinates to locate the cadet. The OCS staff located the cadet and returned him to camp. 1 SARSAT RESCUE
",06/16/2016,PLB,T,PLB (Personal Locator Beacon),39.645,-78.36166667,1,"Home Port - Reisterstown, MD","On 16 June 2016 at 0811 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 38.7N 078 21.7W, approximately 33 miles northeast of Hagerstown, MD. The PLB was manually activated after an Army Officer Candidate School cadet became lost during a night land navigation exercise. The Air Force Coordination Center received the SARSAT alert and contacted the Officer Candidate School (OCS), providing them with the coordinates to locate the cadet. The OCS staff located the cadet and returned him to camp. 1 SARSAT RESCUE"
"Home Port - Borough, AK
On 18 June 2016 at 2051 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 70 16.4N 162 03.6W, approximately 48 NM northeast of Point Lay, AK. The PLB was activated manually by a crew of three when their small boat became disabled and adrift in rough Arctic Seas. The crew attempted to anchor the boat and activated the PLB when they were unable to stabilize the craft. The Alaska Rescue Coordination Center dispatched local first responders to the scene with a rescue boat, which transported the crew members to safety. 3 SARSAT RESCUES

",06/18/2016,PLB,M,PLB (Personal Locator Beacon),70.27333333,-162.06,3,"Home Port - Borough, AK","On 18 June 2016 at 2051 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 70 16.4N 162 03.6W, approximately 48 NM northeast of Point Lay, AK. The PLB was activated manually by a crew of three when their small boat became disabled and adrift in rough Arctic Seas. The crew attempted to anchor the boat and activated the PLB when they were unable to stabilize the craft. The Alaska Rescue Coordination Center dispatched local first responders to the scene with a rescue boat, which transported the crew members to safety. 3 SARSAT RESCUES"
"Home Port - Lynwood, MA
On 21 June 2016 at 1719 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 47 25N 121 20.1W, 42 NM east of Seattle, WA. The owner got lost and activated his PLB. The Air Force Rescue Coordination Center received the SARSAT alert and contacted Washington Emergency Management Division, which contacted the local Sheriff's Department. The Sheriff's Department located the individual using the SARSAT coordinates and assisted him to safety. 1 SARSAT RESCUE
",06/21/2016,PLB,T,PLB (Personal Locator Beacon),47.41666667,-121.335,1,"Home Port - Lynwood, MA","On 21 June 2016 at 1719 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 47 25N 121 20.1W, 42 NM east of Seattle, WA. The owner got lost and activated his PLB. The Air Force Rescue Coordination Center received the SARSAT alert and contacted Washington Emergency Management Division, which contacted the local Sheriff's Department. The Sheriff's Department located the individual using the SARSAT coordinates and assisted him to safety. 1 SARSAT RESCUE"
"Home Port - Chelsea, MA
On 09 June 2016 at 1000 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 18 07.9N 065 17.3W, approximately 18 NM northeast of Saint Croix, US Virgin Islands. The EPIRB activated when the 45-foot pleasure craft Live Wire sank. Coast Guard Sector San Juan received the SARSAT alert and launched a helicopter to the scene. The helicopter located the two crew members in a dinghy. The helicopter then vectored the vessel Tropic Express, which was in the area, to the dinghy. The Tropic Express transported the crew to Anguilla. 2 SARSAT RESCUES
",06/09/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",18.13166667,-65.28833333,2,"Home Port - Chelsea, MA","On 09 June 2016 at 1000 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 18 07.9N 065 17.3W, approximately 18 NM northeast of Saint Croix, US Virgin Islands. The EPIRB activated when the 45-foot pleasure craft Live Wire sank. Coast Guard Sector San Juan received the SARSAT alert and launched a helicopter to the scene. The helicopter located the two crew members in a dinghy. The helicopter then vectored the vessel Tropic Express, which was in the area, to the dinghy. The Tropic Express transported the crew to Anguilla. 2 SARSAT RESCUES"
"Home Port - Edgewood, NM
On 26 June 2016 at 2217 UTC the COSPAS-SARSAT system detected a 406 MHz Personal Locator Beacon (PLB) at 45 18.73N 123 10.4W, 24 NM southwest of Portland, OR. The beacon was activated after its user fell off her horse and was injured. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the beacon owner, who was unaware of the incident. AFRCC then contacted the County Sheriff, who used the SARSAT position to locate and then rescue the injured individual. 1 SARSAT RESCUE",06/26/2016,PLB,T,PLB (Personal Locator Beacon),45.31216667,-123.1733333,1,"Home Port - Edgewood, NM","On 26 June 2016 at 2217 UTC the COSPAS-SARSAT system detected a 406 MHz Personal Locator Beacon (PLB) at 45 18.73N 123 10.4W, 24 NM southwest of Portland, OR. The beacon was activated after its user fell off her horse and was injured. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the beacon owner, who was unaware of the incident. AFRCC then contacted the County Sheriff, who used the SARSAT position to locate and then rescue the injured individual. 1 SARSAT RESCUE"
"Home Port - Moncks Corner, SC
On 28 June 2016 at 2044 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 32 37.9N 079 41.6W, 13 NM southeast of Charleston, SC. Coast Guard District 07 (CGD07) received the SARSAT alert and contacted the beacon owner’s wife, who stated that her husband was out fishing. CGD07 directed Sector Charleston (STACHA) to launch an MH-65 rescue helicopter and issue an Urgent Marine Information Broadcast. The owner’s wife called CGD07 back and stated that her husband’s boat had capsized with 4 people on board. The helicopter reached the capsized vessel and rescued all 4 people. 4 SARSAT RESCUES
",06/28/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",32.63166667,-79.69333333,4,"Home Port - Moncks Corner, SC","On 28 June 2016 at 2044 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 32 37.9N 079 41.6W, 13 NM southeast of Charleston, SC. Coast Guard District 07 (CGD07) received the SARSAT alert and contacted the beacon owner’s wife, who stated that her husband was out fishing. CGD07 directed Sector Charleston (STACHA) to launch an MH-65 rescue helicopter and issue an Urgent Marine Information Broadcast. The owner’s wife called CGD07 back and stated that her husband’s boat had capsized with 4 people on board. The helicopter reached the capsized vessel and rescued all 4 people. 4 SARSAT RESCUES"
"Home Port - Miami, FL
On 01 July 2016 at 0315 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 43 48.1N 110 48.0W, approximately 26 miles northeast of Jackson, WY. The PLB was activated when a hiker became lost in the rugged terrain of Mount Woodring. The AFRCC received the SARSAT alert and contacted Teton County National Park Service (NPS). NPS dispatched a helicopter to the hiker's position and transported him safely to his vehicle. No injuries or illness to report. 1 SARSAT RESCUE
",07/01/2016,PLB,T,PLB (Personal Locator Beacon),43.80166667,-110.8,1,"Home Port - Miami, FL","On 01 July 2016 at 0315 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 43 48.1N 110 48.0W, approximately 26 miles northeast of Jackson, WY. The PLB was activated when a hiker became lost in the rugged terrain of Mount Woodring. The AFRCC received the SARSAT alert and contacted Teton County National Park Service (NPS). NPS dispatched a helicopter to the hiker's position and transported him safely to his vehicle. No injuries or illness to report. 1 SARSAT RESCUE"
"Home Port - Arlington, VA
On 02 July 2016 at 0229 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 37 45.0N 075 15.0W, approximately 13 NM southeast of Wallops Island, VA. The owner of the sailing vessel TROUBLE NO TROUBLE activated the EPIRB when the vessel became disabled in the open ocean. Coast Guard District 5 received the SARSAT alert, issued an Urgent Marine Information Broadcast, and launched a boat from Small Boat Station Chincoteague, VA. A local tugboat in the area responded to the UMIB, arrived on scene first, took two persons from the boat, and transported them back to shore. No injuries were sustained. 2 SARSAT RESCUES",07/02/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",37.75,-75.25,2,"Home Port - Arlington, VA","On 02 July 2016 at 0229 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 37 45.0N 075 15.0W, approximately 13 NM southeast of Wallops Island, VA. The owner of the sailing vessel TROUBLE NO TROUBLE activated the EPIRB when the vessel became disabled in the open ocean. Coast Guard District 5 received the SARSAT alert, issued an Urgent Marine Information Broadcast, and launched a boat from Small Boat Station Chincoteague, VA. A local tugboat in the area responded to the UMIB, arrived on scene first, took two persons from the boat, and transported them back to shore. No injuries were sustained. 2 SARSAT RESCUES"
"Home Port - Barrow, AK
On 03 July 2016 at 0555 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 69 35.8N 162 57.4W, about 158 NM southwest of Barrow, AK. The PLB was activated by the North Slope Borough Search and Rescue (NSBSR) when three of their crew members got lost due to heavy fog. The Alaska Rescue Coordination Center received the SARSAT alert and used the beacon's registration information to contact the NSBSR and relay the SARSAT coordinates. The NSBSR launched a ground team and recovered their own crew members. 3 SARSAT RESCUES
",07/03/2016,PLB,T,PLB (Personal Locator Beacon),69.59666667,-162.9566667,3,"Home Port - Barrow, AK","On 03 July 2016 at 0555 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 69 35.8N 162 57.4W, about 158 NM southwest of Barrow, AK. The PLB was activated by the North Slope Borough Search and Rescue (NSBSR) when three of their crew members got lost due to heavy fog. The Alaska Rescue Coordination Center received the SARSAT alert and used the beacon's registration information to contact the NSBSR and relay the SARSAT coordinates. The NSBSR launched a ground team and recovered their own crew members. 3 SARSAT RESCUES"
"Home Port - Fairbanks, AK
On 04 July 2016 at 2108 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 65 45.3N 145 37.32W, 75 NM northeast of Fairbanks, AK. A hiker activated the PLB when he realized that he had hiked in the wrong direction for about 20 hours. The Alaska Rescue Coordination Center received the SARSAT alert and requested assistance from U.S. Army Alaska, which dispatched a helicopter and rescued the hiker. 1 SARSAT RESCUE
",07/04/2016,PLB,T,PLB (Personal Locator Beacon),65.755,-145.622,1,"Home Port - Fairbanks, AK","On 04 July 2016 at 2108 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 65 45.3N 145 37.32W, 75 NM northeast of Fairbanks, AK. A hiker activated the PLB when he realized that he had hiked in the wrong direction for about 20 hours. The Alaska Rescue Coordination Center received the SARSAT alert and requested assistance from U.S. Army Alaska, which dispatched a helicopter and rescued the hiker. 1 SARSAT RESCUE"
"Home Port - Kaneohe, HI
On 05 July 2016 at 0643 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 21 40.6N 157 56.3W, less than 1 NM offshore from Kahuku, HI. The EPIRB was activated when the 29-foot vessel Makanani, with four people on board, capsized while towing another vessel. The Coast Guard District 14 Rescue Coordination Center (CGD14) had received notification of the sinking vessel from the Honolulu Fire Department prior to the EPIRB activation. CGD14 launched a helicopter to the SARSAT position and when it arrived on scene it hoisted three individuals back to shore safely (1 requiring EMS for hypothermia). The captain of the vessel swam safely back to shore on his own. 3 SARSAT RESCUES
",07/05/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",21.67666667,-157.9383333,3,"Home Port - Kaneohe, HI","On 05 July 2016 at 0643 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 21 40.6N 157 56.3W, less than 1 NM offshore from Kahuku, HI. The EPIRB was activated when the 29-foot vessel Makanani, with four people on board, capsized while towing another vessel. The Coast Guard District 14 Rescue Coordination Center (CGD14) had received notification of the sinking vessel from the Honolulu Fire Department prior to the EPIRB activation. CGD14 launched a helicopter to the SARSAT position and when it arrived on scene it hoisted three individuals back to shore safely (1 requiring EMS for hypothermia). The captain of the vessel swam safely back to shore on his own. 3 SARSAT RESCUES"
"Home Port - Sarasota, FL
On 06 July 2016 at 0706 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 25 25.19N 78 08.31W, 10 NM north of Andros Island, Bahamas. The EPIRB was manually activated when the sailing vessel AWAKE ran aground. Coast Guard District 07 received the SARSAT alert and launched an airplane out of Air Station Miami. The airplane reached the AWAKE and the ship's captain informed USCG the vessel would wait for commercial salvage to arrive. The vessel was later able to refloat itself and safely reached port in Nassau, Bahamas. 13 SARSAT RESCUES
",07/06/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.41983333,-78.1385,13,"Home Port - Sarasota, FL","On 06 July 2016 at 0706 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 25 25.19N 78 08.31W, 10 NM north of Andros Island, Bahamas. The EPIRB was manually activated when the sailing vessel AWAKE ran aground. Coast Guard District 07 received the SARSAT alert and launched an airplane out of Air Station Miami. The airplane reached the AWAKE and the ship's captain informed USCG the vessel would wait for commercial salvage to arrive. The vessel was later able to refloat itself and safely reached port in Nassau, Bahamas. 13 SARSAT RESCUES"
"Home Port - Redmond, WA
On 06 July 2016 at 1630 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 63 30N 163 46W, 70 NM south of Nome, AK. The EPIRB was manually activated by the boat captain when the battery on the fishing vessel CHARLOTTE died. Coast Guard District 17 (CGD17) received the SARSAT alert and contacted the owner's spouse, who informed them that the owner was fishing on the vessel. CGD17 dispatched a helicopter that located the vessel at the SARSAT coordinates and dropped a handheld VHF radio to the crew. The master of the vessel used the radio to report that the vessel was not operational due to a dead battery and requested a tow. A Good Samaritan responded shortly after USCG radio call and provided a generator and battery charger. The CHARLOTTE was able to recharge its battery and get underway again. 4 SARSAT RESCUES
",07/06/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",63.5,-163.7666667,4,"Home Port - Redmond, WA","On 06 July 2016 at 1630 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 63 30N 163 46W, 70 NM south of Nome, AK. The EPIRB was manually activated by the boat captain when the battery on the fishing vessel CHARLOTTE died. Coast Guard District 17 (CGD17) received the SARSAT alert and contacted the owner's spouse, who informed them that the owner was fishing on the vessel. CGD17 dispatched a helicopter that located the vessel at the SARSAT coordinates and dropped a handheld VHF radio to the crew. The master of the vessel used the radio to report that the vessel was not operational due to a dead battery and requested a tow. A Good Samaritan responded shortly after USCG radio call and provided a generator and battery charger. The CHARLOTTE was able to recharge its battery and get underway again. 4 SARSAT RESCUES"
