Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Winter Haven, FL
On 18 June 2022 at 2013 UTC (1613 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 26.8N 83 35.8W, 76 NM west of Cape Coral, FL. It was activated when the 30-ft fishing vessel SSP, with 5 people on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Petersburg (SECSTP) to deploy a helicopter to the coordinates, where it found the SSP being towed by a Good Samaritan vessel. SECSTP stayed on scene to coordinate commercial towing and ensure communications between the vessels. Due to deteriorating weather conditions, the Good Samaritan vessel embarked 4 of the SSP crew, leaving 1 person on board until commercial towing arrived and towed the SSP to Little Gasparilla Island. No further Coast Guard assistance was required. 
5 SARSAT RESCUES",06/18/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.44666667,-83.59666667,5,"Home Port - Winter Haven, FL","On 18 June 2022 at 2013 UTC (1613 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 26.8N 83 35.8W, 76 NM west of Cape Coral, FL. It was activated when the 30-ft fishing vessel SSP, with 5 people on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Petersburg (SECSTP) to deploy a helicopter to the coordinates, where it found the SSP being towed by a Good Samaritan vessel. SECSTP stayed on scene to coordinate commercial towing and ensure communications between the vessels. Due to deteriorating weather conditions, the Good Samaritan vessel embarked 4 of the SSP crew, leaving 1 person on board until commercial towing arrived and towed the SSP to Little Gasparilla Island. No further Coast Guard assistance was required. "
"Home Port - Not Registered
On 18 June 2022 at 0010 UTC (17 June 2010 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 39 26.9N 70 03.5W, 127 NM southeast of Montauk, NY. It activated when a sailing vessel, with 11 people on board, lost its mast while participating in a competitive race. Coast Guard District 1 (CGD01) received the alert and a phone call from the race's coordinator describing the distress. CGD01 sent a rescue vessel to the coordinates, recovered the sailors, and transported them to shore. 
11 SARSAT RESCUES",06/18/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",39.44833333,-70.05833333,11,Home Port - Not Registered,"On 18 June 2022 at 0010 UTC (17 June 2010 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 39 26.9N 70 03.5W, 127 NM southeast of Montauk, NY. It activated when a sailing vessel, with 11 people on board, lost its mast while participating in a competitive race. Coast Guard District 1 (CGD01) received the alert and a phone call from the race's coordinator describing the distress. CGD01 sent a rescue vessel to the coordinates, recovered the sailors, and transported them to shore. "
"Home Port - Naples, FL
On 18 June 2022 at 0006 UTC (17 June 2006 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 05.6N 83 04.6W, 69 NM west of Naples, FL. It was activated when the 28-ft fishing vessel KNOT MY PROBLEM, with 5 people on board, became disabled. Coast Guard District 7 received the alert and diverted an aircraft from Air Station Clearwater to the coordinates. The vessel was located and its crew requested coordination for commercial salvage, but was then able to restore propulsion and continue to shore under its own power. Sector Saint Petersburg assisted KNOT MY PROBLEM with communications and navigation via VHF radio every 10 NM until it was safely moored at Gasparilla Pass, FL. 
5 SARSAT RESCUES",06/18/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.09333333,-83.07666667,5,"Home Port - Naples, FL","On 18 June 2022 at 0006 UTC (17 June 2006 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 05.6N 83 04.6W, 69 NM west of Naples, FL. It was activated when the 28-ft fishing vessel KNOT MY PROBLEM, with 5 people on board, became disabled. Coast Guard District 7 received the alert and diverted an aircraft from Air Station Clearwater to the coordinates. The vessel was located and its crew requested coordination for commercial salvage, but was then able to restore propulsion and continue to shore under its own power. Sector Saint Petersburg assisted KNOT MY PROBLEM with communications and navigation via VHF radio every 10 NM until it was safely moored at Gasparilla Pass, FL. "
"Home Port - Not Registered
On 19 June 2022 at 0254 UTC (18 June 2254 EDT) a Personal Locator Beacon (PLB) was detected at 34 26.4N 77 04.0W, 15 NM south of Swansboro, NC. It was activated when a sailing vessel, with 2 people on board, became disabled due to weather conditions. Coast Guard District 5 received the alert and notified Sector North Carolina, which launched a rescue boat to the coordinates. The disabled vessel and crew were safely towed to Casper's Marina in Swansboro. 
2 SARSAT RESCUES",06/19/2022,PLB,M,PLB (Personal Locator Beacon),34.44,-77.06666667,2,Home Port - Not Registered,"On 19 June 2022 at 0254 UTC (18 June 2254 EDT) a Personal Locator Beacon (PLB) was detected at 34 26.4N 77 04.0W, 15 NM south of Swansboro, NC. It was activated when a sailing vessel, with 2 people on board, became disabled due to weather conditions. Coast Guard District 5 received the alert and notified Sector North Carolina, which launched a rescue boat to the coordinates. The disabled vessel and crew were safely towed to Casper's Marina in Swansboro. "
"Home Port - Ormond Beach, FL
On 19 June 2022 at 2054 UTC (1654 EDT) a Personal Locator Beacon (PLB) was detected at 27 37.3N 79 26.7W, 46 NM northeast of Fort Pierce, FL. It was activated when a fishing vessel, with 2 people on board, experienced mechanical failure. Coast Guard District 7 received the alert and directed Sector Miami to issue an Urgent Marine Information Broadcast and launch a rescue boat from Station Fort Pierce (STAFTP) and a helicopter from Air Station Miami (AIRMIA). AIRMIA arrived on scene, located the vessel, and vectored in STAFTP. STAFTP placed the vessel in tow and transported it safely to Smithsonian Dock in Fort Pierce. 
2 SARSAT RESCUES",06/19/2022,PLB,M,PLB (Personal Locator Beacon),27.62166667,-79.445,2,"Home Port - Ormond Beach, FL","On 19 June 2022 at 2054 UTC (1654 EDT) a Personal Locator Beacon (PLB) was detected at 27 37.3N 79 26.7W, 46 NM northeast of Fort Pierce, FL. It was activated when a fishing vessel, with 2 people on board, experienced mechanical failure. Coast Guard District 7 received the alert and directed Sector Miami to issue an Urgent Marine Information Broadcast and launch a rescue boat from Station Fort Pierce (STAFTP) and a helicopter from Air Station Miami (AIRMIA). AIRMIA arrived on scene, located the vessel, and vectored in STAFTP. STAFTP placed the vessel in tow and transported it safely to Smithsonian Dock in Fort Pierce. "
"Home Port - Tarpon Springs, FL
On 26 June 2022 at 1605 UTC (1205 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 00.8N 84 34.0W, 91 NM west of Clearwater, FL. It was activated when a 39-ft fishing boat, with 7 people on board, became disabled after being struck by lightning. Coast Guard District 7 received the alert, launched a helicopter to the location, hoisted the crew without injury, and transported them to Air Station Clearwater. 
7 SARSAT RESCUES",06/26/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.01333333,-84.56666667,7,"Home Port - Tarpon Springs, FL","On 26 June 2022 at 1605 UTC (1205 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 00.8N 84 34.0W, 91 NM west of Clearwater, FL. It was activated when a 39-ft fishing boat, with 7 people on board, became disabled after being struck by lightning. Coast Guard District 7 received the alert, launched a helicopter to the location, hoisted the crew without injury, and transported them to Air Station Clearwater. "
"Home Port - Wallace, ID
On 26 June 2022 at 2208 UTC (1808 EDT) a Personal Locator Beacon (PLB) was detected at 47 20.9N 115 44.3W, 9 miles southeast of Mullan, ID. It was activated after 2 people riding a rented all-terrain vehicle became stranded due to a flat tire. The Air Force Rescue Coordination Center received the alert and contacted the rental company, which sent a rescue team to the position and recovered the riders. 
2 SARSAT RESCUES",06/26/2022,PLB,T,PLB (Personal Locator Beacon),47.34833333,-115.7383333,2,"Home Port - Wallace, ID","On 26 June 2022 at 2208 UTC (1808 EDT) a Personal Locator Beacon (PLB) was detected at 47 20.9N 115 44.3W, 9 miles southeast of Mullan, ID. It was activated after 2 people riding a rented all-terrain vehicle became stranded due to a flat tire. The Air Force Rescue Coordination Center received the alert and contacted the rental company, which sent a rescue team to the position and recovered the riders. "
"Home Port - Buffalo, NY
On 27 June 2022 at 2045 UTC (1645 EDT) a Personal Locator Beacon (PLB) was detected at 43 56.4N 109 19.0W, 2 miles southeast of Francs Peak in the Shoshone National Forest, WY. It was activated by a hiker who was attacked by a grizzly bear. The Air Force Rescue Coordination Center received the alert and notified the Park County Sheriff’s Department, which dispatched a helicopter to the coordinates. The hiker was located and transported to a hospital in Billings, MT for medical treatment. 
1 SARSAT RESCUE",06/27/2022,PLB,T,PLB (Personal Locator Beacon),43.94,-109.3166667,1,"Home Port - Buffalo, NY","On 27 June 2022 at 2045 UTC (1645 EDT) a Personal Locator Beacon (PLB) was detected at 43 56.4N 109 19.0W, 2 miles southeast of Francs Peak in the Shoshone National Forest, WY. It was activated by a hiker who was attacked by a grizzly bear. The Air Force Rescue Coordination Center received the alert and notified the Park County Sheriff’s Department, which dispatched a helicopter to the coordinates. The hiker was located and transported to a hospital in Billings, MT for medical treatment. "
"Home Port - St. Marks, FL
On 30 June 2022 at 0334 UTC (29 Jun 2334 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 50.5N 84 20.0W, 4 NM southeast of Alligator Point, FL. It was activated when an 18-ft pleasure craft, with 3 people on board, overturned. Coast Guard District 8 received the alert, issued an Urgent Marine Information Broadcast (UMIB), and deployed a helicopter to the coordinates. Commercial towing (SEATOW) responded to the UMIB but was unable to locate the vessel. The helicopter located the overturned vessel, then vectored SEATOW to the scene. SEATOW recovered the uninjured crew from the water and transported them to shore in Panacea, FL. 
3 SARSAT RESCUES",06/30/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",29.84166667,-84.33333333,3, ,"On 30 June 2022 at 0334 UTC (29 Jun 2334 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 50.5N 84 20.0W, 4 NM southeast of Alligator Point, FL. It was activated when an 18-ft pleasure craft, with 3 people on board, overturned. Coast Guard District 8 received the alert, issued an Urgent Marine Information Broadcast (UMIB), and deployed a helicopter to the coordinates. Commercial towing (SEATOW) responded to the UMIB but was unable to locate the vessel. The helicopter located the overturned vessel, then vectored SEATOW to the scene. SEATOW recovered the uninjured crew from the water and transported them to shore in Panacea, FL. "
"Home Port - Not Registered
On 05 July 2022 at 1427 UTC (1027 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 25 48.3N 78 25.6W, 37 NM north of Andros Island, The Bahamas. It was activated when a 60-ft fishing vessel, with 2 people on board, became disabled. Coast Guard District 7 received the alert, issued an Enhanced Group Call, and deployed an aircraft from Air Station Miami (AIRMIA) to the coordinates. AIRMIA arrived on scene, located the disabled vessel, and coordinated with the Coast Guard Liaison Office to launch Royal Bahamas Defence Force vessel MADEIRA to the scene. The MADEIRA arrived and towed the disabled vessel to shore. 
2 SARSAT RESCUES",07/05/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.805,-78.42666667,2,Home Port - Not Registered,"On 05 July 2022 at 1427 UTC (1027 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 25 48.3N 78 25.6W, 37 NM north of Andros Island, The Bahamas. It was activated when a 60-ft fishing vessel, with 2 people on board, became disabled. Coast Guard District 7 received the alert, issued an Enhanced Group Call, and deployed an aircraft from Air Station Miami (AIRMIA) to the coordinates. AIRMIA arrived on scene, located the disabled vessel, and coordinated with the Coast Guard Liaison Office to launch Royal Bahamas Defence Force vessel MADEIRA to the scene. The MADEIRA arrived and towed the disabled vessel to shore. "
"Home Port - Ridgecrest, CA
On 06 July 2022 at 1804 UTC (1404 EDT) a Personal Locator Beacon (PLB) was detected at 42 48.4N 109 15.1W, 23 miles east of Boulder, WY. It was activated by a hiker who was injured in a fall. The Air Force Rescue Coordination Center received the alert and contacted the Fremont County Sheriff's Office, which dispatched air emergency medical services to the coordinates. The hiker was recovered and transported to a medical facility for treatment. 
1 SARSAT RESCUE",07/06/2022,PLB,T,PLB (Personal Locator Beacon),42.80666667,-109.2516667,1,"Home Port - Ridgecrest, CA","On 06 July 2022 at 1804 UTC (1404 EDT) a Personal Locator Beacon (PLB) was detected at 42 48.4N 109 15.1W, 23 miles east of Boulder, WY. It was activated by a hiker who was injured in a fall. The Air Force Rescue Coordination Center received the alert and contacted the Fremont County Sheriff's Office, which dispatched air emergency medical services to the coordinates. The hiker was recovered and transported to a medical facility for treatment. "
"Home Port - Atlantic Beach, FL
On 08 July 2022 at 1211 UTC (0811 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 30.2N 80 56.5W, 25 NM southeast of Atlantic Beach, FL. It was activated when the fishing vessel MISS DAISY, with 3 people on board, began taking on water. Coast Guard District 7 received the alert and directed Sector Jacksonville to issue an Urgent Marine Information Broadcast (UMIB) and launch rescue assets. A Good Samaritan vessel responded to the UMIB, located the capsized MISS DAISY, embarked its uninjured crew, and transported them to Morningstar Marina in Jacksonville. 
3 SARSAT RESCUES",07/08/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",30.50333333,-80.94166667,3,"Home Port - Atlantic Beach, FL","On 08 July 2022 at 1211 UTC (0811 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 30.2N 80 56.5W, 25 NM southeast of Atlantic Beach, FL. It was activated when the fishing vessel MISS DAISY, with 3 people on board, began taking on water. Coast Guard District 7 received the alert and directed Sector Jacksonville to issue an Urgent Marine Information Broadcast (UMIB) and launch rescue assets. A Good Samaritan vessel responded to the UMIB, located the capsized MISS DAISY, embarked its uninjured crew, and transported them to Morningstar Marina in Jacksonville. "
"Home Port - Not Registered
On 09 July 2022 at 0451 UTC (0051 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 21.7N 83 00.0W, 47 NM west of Sanibel Island, FL. It was activated after the 34-ft pleasure craft ALL-IN, with 4 people on board, became disabled after losing propulsion. Coast Guard District 7 received the alert, issued an Enhanced Group Call and an Urgent Marine Information Broadcast and launched a helicopter to the scene. The helicopter arrived at the coordinates and confirmed that the crew did not require medical assistance and had enough supplies on board to wait for commercial salvage (COMSAL) to arrive. COMSAL arrived and safely towed the ALL-IN to Sanibel Island. 
4 SARSAT RESCUES",07/09/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.36166667,-83,4,Home Port - Not Registered,"On 09 July 2022 at 0451 UTC (0051 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 21.7N 83 00.0W, 47 NM west of Sanibel Island, FL. It was activated after the 34-ft pleasure craft ALL-IN, with 4 people on board, became disabled after losing propulsion. Coast Guard District 7 received the alert, issued an Enhanced Group Call and an Urgent Marine Information Broadcast and launched a helicopter to the scene. The helicopter arrived at the coordinates and confirmed that the crew did not require medical assistance and had enough supplies on board to wait for commercial salvage (COMSAL) to arrive. COMSAL arrived and safely towed the ALL-IN to Sanibel Island. "
"Home Port - Poughkeepsie, NY
On 10 July 2022 at 0334 UTC (09 JUL 2334 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 35 44.1N 67 38.8W, 387 NM east of Nags Head, NC. It was manually activated when the sailing vessel KNOT NORMAL, with 1 person on board, became disabled due to inclement weather. Coast Guard District 5 (CGD05) received a call from the sailor describing the distress and requested activation of the EPIRB. Using the beacon coordinates, CGD05 was able to advise the sailor on their self-recovery southward, where there were favorable weather conditions. The KNOT NORMAL followed CG guidance until it was out of the distress situation. 
1 SARSAT RESCUE",07/10/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",35.735,-67.64666667,1,"Home Port - Poughkeepsie, NY","On 10 July 2022 at 0334 UTC (09 JUL 2334 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 35 44.1N 67 38.8W, 387 NM east of Nags Head, NC. It was manually activated when the sailing vessel KNOT NORMAL, with 1 person on board, became disabled due to inclement weather. Coast Guard District 5 (CGD05) received a call from the sailor describing the distress and requested activation of the EPIRB. Using the beacon coordinates, CGD05 was able to advise the sailor on their self-recovery southward, where there were favorable weather conditions. The KNOT NORMAL followed CG guidance until it was out of the distress situation. "
"Home Port - Gardena, CA
On 11 July 2022 at 0007 UTC (2007 EDT) a Personal Locator Beacon (PLB) was detected at 34 16.6N 117 38.1W, 3 miles north of Mount Baldy, CA. It was activated by an injured hiker. The Air Force Rescue Coordination Center received the alert and notified the California Office of Emergency Services, which dispatched the Los Angeles County Sheriff to the coordinates. Local emergency medical services were called to the scene and an air ambulance transported the hiker to a local hospital for treatment. 
1 SARSAT RESCUE",07/11/2022,PLB,T,PLB (Personal Locator Beacon),34.27666667,-117.635,1,"Home Port - Gardena, CA","On 11 July 2022 at 0007 UTC (2007 EDT) a Personal Locator Beacon (PLB) was detected at 34 16.6N 117 38.1W, 3 miles north of Mount Baldy, CA. It was activated by an injured hiker. The Air Force Rescue Coordination Center received the alert and notified the California Office of Emergency Services, which dispatched the Los Angeles County Sheriff to the coordinates. Local emergency medical services were called to the scene and an air ambulance transported the hiker to a local hospital for treatment. "
"Home Port - Bingham, ME
On 11 July 2022 at 1559 UTC (1159 EDT) a Persona Locator Beacon (PLB) was detected at 45 21.1N 69 55.4W, 2 miles northeast of The Forks, ME. It was activated after an all-terrain vehicle (ATV) trail tour guide encountered an injured ATV rider who had crashed. The Air Force Rescue Center received the alert and relayed the coordinates to the State of Maine Search and Rescue Coordinator, who then notified the State Warden. Emergency crews were dispatched to the location and the rider was taken to a nearby medical facility for treatment. 
1 SARSAT RESCUE",07/11/2022,PLB,T,PLB (Personal Locator Beacon),45.35166667,-69.92333333,1,"Home Port - Bingham, ME","On 11 July 2022 at 1559 UTC (1159 EDT) a Persona Locator Beacon (PLB) was detected at 45 21.1N 69 55.4W, 2 miles northeast of The Forks, ME. It was activated after an all-terrain vehicle (ATV) trail tour guide encountered an injured ATV rider who had crashed. The Air Force Rescue Center received the alert and relayed the coordinates to the State of Maine Search and Rescue Coordinator, who then notified the State Warden. Emergency crews were dispatched to the location and the rider was taken to a nearby medical facility for treatment. "
"Home Port - Anchorage, AK
On 15 July 2022 at 0447 UTC (1147 EDT) an Emergency Locator Transmitter (ELT) was detected at 62 32.6N 147 37.7W, 40 miles northwest of Lake Louise, AK in the Nelchina Public Use Area. It activated when an aircraft, with 2 people on board, crashed after missing a landing strip. The Alaska Rescue Coordination Center received the alert and sent rescue assets to the coordinates. The pilot and passenger were recovered safely and no injuries were reported. 
2 SARSAT RESCUES",07/15/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",62.54333333,-147.6283333,2,"Home Port - Anchorage, AK","On 15 July 2022 at 0447 UTC (1147 EDT) an Emergency Locator Transmitter (ELT) was detected at 62 32.6N 147 37.7W, 40 miles northwest of Lake Louise, AK in the Nelchina Public Use Area. It activated when an aircraft, with 2 people on board, crashed after missing a landing strip. The Alaska Rescue Coordination Center received the alert and sent rescue assets to the coordinates. The pilot and passenger were recovered safely and no injuries were reported. "
"Home Port - Titusville, FL
On 16 July 2022 at 1447 UTC (1047 EDT) a Personal Locator Beacon (PLB) was detected at 26 46N 79 24.1W, 35 NM east of West Palm Beach, FL. It was activated when a 21-ft fishing boat, with 1 person on board, began taking on water. Coast Guard District 7 received the alert, which correlated with two previously received Mayday calls and a call from a Good Samaritan vessel, and launched a rescue boat from Station Lake Worth Inlet to the coordinates. The rescue boat arrived on scene and escorted the vessel to the Phil Foster Board Ramp in West Palm Beach. 
1 SARSAT RESCUE",07/16/2022,PLB,M,PLB (Personal Locator Beacon),26.76666667,-79.40166667,1,"Home Port - Titusville, FL","On 16 July 2022 at 1447 UTC (1047 EDT) a Personal Locator Beacon (PLB) was detected at 26 46N 79 24.1W, 35 NM east of West Palm Beach, FL. It was activated when a 21-ft fishing boat, with 1 person on board, began taking on water. Coast Guard District 7 received the alert, which correlated with two previously received Mayday calls and a call from a Good Samaritan vessel, and launched a rescue boat from Station Lake Worth Inlet to the coordinates. The rescue boat arrived on scene and escorted the vessel to the Phil Foster Board Ramp in West Palm Beach. "
"Home Port - Lutz, FL
On 20 July 2022 at 1810 UTC (1410 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 42.8N 80 56.5W, 4 NM east of Key Colony Beach, FL. It was activated after a crew member on the fishing vessel CHRISTIAN MARIE was struck by a propeller. Coast Guard District 7 received the alert, which correlated with a Mayday call received by Sector Key West (SECKWT). SECKWT issued an Urgent Marine Information Broadcast, launched a rescue boat from Station Marathon to the location, and coordinated with local emergency services to respond. The CHRISTIAN MARIE made its way to Key Colony Marina, where awaiting emergency medical services received the crew member in stable condition; he was later airlifted to Jackson Memorial Hospital in Miami. 
1 SARSAT RESCUE",07/20/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",24.71333333,-80.94166667,1,"Home Port - Lutz, FL","On 20 July 2022 at 1810 UTC (1410 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 42.8N 80 56.5W, 4 NM east of Key Colony Beach, FL. It was activated after a crew member on the fishing vessel CHRISTIAN MARIE was struck by a propeller. Coast Guard District 7 received the alert, which correlated with a Mayday call received by Sector Key West (SECKWT). SECKWT issued an Urgent Marine Information Broadcast, launched a rescue boat from Station Marathon to the location, and coordinated with local emergency services to respond. The CHRISTIAN MARIE made its way to Key Colony Marina, where awaiting emergency medical services received the crew member in stable condition; he was later airlifted to Jackson Memorial Hospital in Miami. "
"Home Port - Crystal River, FL
On 26 July 2022 at 2236 UTC (1836 EDT) a Personal Locator Beacon (PLB) was detected at 28 53.9N 82 56.6W, 13 NM west of Crystal River, FL. It was activated after a boat, with 2 people on board, began taking on water. Prior to Coast Guard District 7 (CGD07) receiving the alert, Sector St. Petersburg (SECSTP) received a VHF radio broadcast from the crew. CGD07 passed the alert information to SECSTP, which dispatched a rescue boat from Station Yankeetown (STAYAN) to the coordinates. STAYAN arrived, assisted with dewatering, and towed the disabled vessel until commercial towing arrived to complete the journey to shore in Crystal River. 
2 SARSAT RESCUES",07/26/2022,PLB,M,PLB (Personal Locator Beacon),28.89833333,-82.94333333,2,"Home Port - Crystal River, FL","On 26 July 2022 at 2236 UTC (1836 EDT) a Personal Locator Beacon (PLB) was detected at 28 53.9N 82 56.6W, 13 NM west of Crystal River, FL. It was activated after a boat, with 2 people on board, began taking on water. Prior to Coast Guard District 7 (CGD07) receiving the alert, Sector St. Petersburg (SECSTP) received a VHF radio broadcast from the crew. CGD07 passed the alert information to SECSTP, which dispatched a rescue boat from Station Yankeetown (STAYAN) to the coordinates. STAYAN arrived, assisted with dewatering, and towed the disabled vessel until commercial towing arrived to complete the journey to shore in Crystal River. "
"Home Port - Not Registered
On 27 July 2022 at 1714 UTC (1314 EDT) an Emergency Locator Transmitter (ELT) was detected at 60 09.6N 150 23.7W, 7 miles northeast of Tustumena Lake, AK. It activated when an aircraft, with 2 people on board, crashed. The Alaska Rescue Coordination Center received the alert and notified the Alaska Air National Guard, which launched assets to the coordinates. The downed aircraft was located and both people were recovered and transported to Providence Hospital in Anchorage for treatment of minor injuries. 
2 SARSAT RESCUES",07/27/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",60.16,-150.395,2,Home Port - Not Registered,"On 27 July 2022 at 1714 UTC (1314 EDT) an Emergency Locator Transmitter (ELT) was detected at 60 09.6N 150 23.7W, 7 miles northeast of Tustumena Lake, AK. It activated when an aircraft, with 2 people on board, crashed. The Alaska Rescue Coordination Center received the alert and notified the Alaska Air National Guard, which launched assets to the coordinates. The downed aircraft was located and both people were recovered and transported to Providence Hospital in Anchorage for treatment of minor injuries. "
"Home Port - Chugiak, AK
On 27 July 2022 at 2031 UTC (1631 EDT) an Emergency Locator Transmitter (ELT) was detected at 61 22.5N 152 40.9W, 56 miles northwest of Beluga, AK. It activated when an aircraft, with 1 person on board, crashed. The Alaska Rescue Coordination Center received the alert and notified the Alaska Air National Guard, which located the downed aircraft and safely recovered the pilot, who was transported to Anchorage and released to Police authorities. 
1 SARSAT RESCUE",07/27/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",61.375,-152.6816667,1,"Home Port - Chugiak, AK","On 27 July 2022 at 2031 UTC (1631 EDT) an Emergency Locator Transmitter (ELT) was detected at 61 22.5N 152 40.9W, 56 miles northwest of Beluga, AK. It activated when an aircraft, with 1 person on board, crashed. The Alaska Rescue Coordination Center received the alert and notified the Alaska Air National Guard, which located the downed aircraft and safely recovered the pilot, who was transported to Anchorage and released to Police authorities. "
"Home Port - Federated States of Micronesia
On 28 July 2022 at 0521 UTC a PLB was detected at 07 02.9N 157 57.5E, 12 NM northwest of Pohnpei, Federated States of Micronesia. It was activated when a 23-ft fishing vessel, with 6 people on board, became disabled. Coast Guard Sector Guam received the alert and contacted the owner, who provided details of the vessel and its passengers and itinerary. Coast Guard District 14 launched an aircraft from Air Station Barbers Point for aerial search assistance. The distressed vessel was located and towed to shore by the Pohnpei Fire Department; all aboard were transported to a nearby hospital. 
6 SARSAT RESCUES",07/28/2022,PLB,A,PLB (Personal Locator Beacon),7.048333333,157.9583333,6,Home Port - Federated States of Micronesia,"On 28 July 2022 at 0521 UTC a PLB was detected at 07 02.9N 157 57.5E, 12 NM northwest of Pohnpei, Federated States of Micronesia. It was activated when a 23-ft fishing vessel, with 6 people on board, became disabled. Coast Guard Sector Guam received the alert and contacted the owner, who provided details of the vessel and its passengers and itinerary. Coast Guard District 14 launched an aircraft from Air Station Barbers Point for aerial search assistance. The distressed vessel was located and towed to shore by the Pohnpei Fire Department; all aboard were transported to a nearby hospital. "
"Home Port - Clearwater, FL
On 30 July 2022 at 1611 UTC (1211 EDT) a Personal Locator Beacon (PLB) was detected at 28 04.1N 83 29.9W, 36 NM northwest of Clearwater, FL. It was activated when a fishing vessel, with 2 people on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast and launch a helicopter from Air Station Clearwater to the coordinates. The helicopter arrived and remained on scene until commercial salvage (COMSAL) arrived. COMSAL repaired the disabled vessel's electrical equipment then escorted it to port in Largo, FL. 
2 SARSAT RESCUES",07/30/2022,PLB,M,PLB (Personal Locator Beacon),28.06833333,-83.49833333,2,"Home Port - Clearwater, FL","On 30 July 2022 at 1611 UTC (1211 EDT) a Personal Locator Beacon (PLB) was detected at 28 04.1N 83 29.9W, 36 NM northwest of Clearwater, FL. It was activated when a fishing vessel, with 2 people on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast and launch a helicopter from Air Station Clearwater to the coordinates. The helicopter arrived and remained on scene until commercial salvage (COMSAL) arrived. COMSAL repaired the disabled vessel's electrical equipment then escorted it to port in Largo, FL. "
"Home Port - Dripping Springs, TX
On 30 July 2022 at 1710 UTC (1310 EDT) a Personal Locator Beacon (PLB) was detected at 43 04.6N 109 40.6W, 17 miles northeast of Pinedale, WY in Bridger-Teton National Forest. It was activated by a hiker who was injured. The Air Force Rescue Coordination Center received the alert and contacted the Wyoming Joint Operations Center, which deployed Tip Top Search and Rescue to the coordinates. The hiker was airlifted to a hospital for treatment. 
1 SARSAT RESCUE",07/30/2022,PLB,T,PLB (Personal Locator Beacon),43.07666667,-109.6766667,1,"Home Port - Dripping Springs, TX","On 30 July 2022 at 1710 UTC (1310 EDT) a Personal Locator Beacon (PLB) was detected at 43 04.6N 109 40.6W, 17 miles northeast of Pinedale, WY in Bridger-Teton National Forest. It was activated by a hiker who was injured. The Air Force Rescue Coordination Center received the alert and contacted the Wyoming Joint Operations Center, which deployed Tip Top Search and Rescue to the coordinates. The hiker was airlifted to a hospital for treatment. "
